sample_id,site,LM1-4,LM4-5,LM5-6,LM6-11,LM7-11,LM7-9,LM9-10,LM1-10,LM1-2,LM2-3,LM6-10,LM6-9,LM11-17,LM7-12,LM6-12,LM7-14,LM9-13,LM9-14,LM12-14,LM13-14,LM12-15,LM12-13,LM14-18,LM13-16,LM13-15,LM14-15,LM15-16,LM6-15,LM16-18,LM17-18,LM17-19,LM16-19,LM18-19,LM15-20,LM11-20,LM17-20
sde_xray_049b-3 ,Matnog,72.68407720986764,134.51600725344917,133.9269792334614,78.00085816483048,92.00017099386281,136.7686620954157,184.27836223987342,192.50224808217175,102.14513979020245,128.10105853477563,301.05306213033276,249.7414216623666,1159.047659466909,384.0275813069942,402.31726707832223,479.33261188787264,654.7000596518837,571.2781559055973,314.9454243665876,265.2386595755604,708.5563494163678,166.38810253311385,738.3066667342576,636.7794472629356,549.4937399894196,521.1996997055544,110.96839973979075,1082.7816179211025,193.55241911430613,91.0985771702281,93.0078360989546,101.10371007876034,131.17194411187933,245.7881901963558,827.716003669598,331.5243515826402
sde_xray_049b-4 ,Matnog,86.03496759736709,129.38809548764522,136.48647044809974,80.33726578668208,94.12502548631794,137.2454785482203,170.61060733658968,202.8831998106546,113.17919041025164,132.11474086403078,302.89868882913646,252.3801344447895,1214.6240474580436,407.6768443406616,432.7091682871071,402.5297296429669,691.9065935217917,496.9050215120089,274.0832755462471,292.4389371005851,717.4017842016842,176.8154495069929,883.2483602265957,642.503865447711,548.827288848687,637.8610867694626,124.15508989264211,1124.9806130291313,212.91383559787744,103.894321930941,85.21329621625961,109.74773554497595,133.82448432648638,233.8478973289261,876.7394594625704,338.8913007844255
Sde-CMat_186 ,Matnog,118.8933762845517,157.5907563058506,167.82041962729087,97.71043198481928,129.7351557113954,192.14681888399815,238.48188013257945,250.80892332423107,147.93199346794458,158.04401542614642,379.473604794286,323.9749986910101,1589.6174416390506,502.7600665663295,543.5793446081079,641.3973613785607,908.6077302935573,775.4374551221651,425.5393163245905,346.817096295569,833.5154621261441,264.8343488686653,1006.8676920773106,703.802216504211,582.5794555892012,569.7557963083482,150.1337628772757,1333.1980127660631,326.8190596890578,121.15591435043518,121.65368640649581,249.02110142885488,175.09366067907771,243.0512107060773,1091.8290231080368,497.79116199467626
Sde-CMat_160 ,Matnog,84.3081982944126,133.94486472310163,146.96307615812893,84.23244833251611,90.06135811156744,138.84504929114323,174.87603800921386,217.076395472769,118.19947936035926,129.03922193662672,312.7038909614813,264.48615896558744,1223.1487915983485,420.3277496186161,424.1693614090721,522.1736704202635,703.5356533608372,618.6099081665682,314.8006634992372,247.56212356071356,611.4006157414628,184.7429050217897,774.8841541731513,539.7886639879443,433.49556511947145,415.2668988099581,131.26645023097106,1005.4433254984091,248.7279097601232,85.4854397689454,96.32421889374444,209.90460789806397,120.43964086196871,141.59014776109953,876.5761685843963,346.57377677233467
194 ,Matnog,87.69850395035256,130.79208262830744,147.54483450205905,89.27445442796053,102.23706917561755,145.02776681328996,194.35966399705987,235.3946833889202,115.69206848016853,135.21236216134236,312.8367524170554,274.61432108573655,1275.2298620759827,439.1834864984907,475.0724778123439,544.4529566102474,730.0400033123186,637.2494051052304,339.10373518180245,291.17131598431877,578.1840668569483,179.44306093591373,793.9080640267423,511.7650628016334,415.2970670525015,376.7121479174916,133.02033561546133,1017.5471707300061,297.5230158387919,86.62984241033801,104.13049428366323,257.23964711259043,135.2822072589001,140.213634205237,932.2487715458411,343.04232872343897
Sde-CMat_176 ,Matnog,88.94502599437475,137.36381821575142,143.43511737876466,87.97131707124774,99.4789042803548,152.6603092304283,188.7183638150776,230.71142768005663,114.85261885847444,132.81884551357916,317.74041002107367,267.81763814842367,1281.8677103090045,418.56091473583626,451.58777831904393,540.4427293946048,728.2346981990491,647.7131883115705,343.15181035665546,276.6564885757065,692.3340082885212,192.98226569405296,804.6406230500918,615.0386402572117,511.72265885129616,461.5605432614015,133.36373228880467,1107.4826652548293,251.87881006555514,102.80341650237114,103.94375028850935,172.2370583717685,146.90799216938467,205.07749593265973,898.3461089006842,383.5333033900056
Sde-CMat_172 ,Matnog,88.65748981924764,143.63962387308035,135.01573224435737,87.54178145868407,112.21709367012674,156.63565658702998,200.50866153670265,234.12189493904663,123.73764721154996,136.13682619629418,310.12156430335506,270.04842433385903,1366.8395453041442,430.80911700052275,492.2175313540143,552.9368034816005,760.5329336100115,656.7949932644738,359.6041177397166,303.8298276787354,690.149632291259,209.4599591005641,873.0882131568436,598.3039523059831,492.86009056247394,481.0504232824663,129.2495230544779,1150.889983924024,286.99871401279825,105.51364568741815,107.2801914310838,224.44827247639904,150.98377636633685,182.59931342214853,959.7189145189543,407.1240205642011
Sde-CTlk_033 ,Taluksangay,166.65415113260752,202.52627703883266,192.28387901425845,139.3847506441433,167.69122814703215,280.5205006981486,298.13989953417837,349.1768088355955,201.81683527607402,187.01079285209715,485.23283509119614,426.47628161843886,2370.3592738140014,766.3890791237895,871.4230853168168,943.5103989514317,1333.1780814810488,1148.6219338708145,551.9685637798225,469.4862907255546,1234.8153785131442,340.44787642304345,1479.0990678237213,1084.5730747812986,910.2915558308997,910.6090046803843,209.5709185096064,2049.577286696796,414.4961811522032,145.86921614545682,194.9137185859423,345.8654126111627,249.81605306042684,331.6325187602837,1689.7597411126117,680.6002771286243
Sde-CTlk_036 ,Taluksangay,146.48985857338388,200.6115776502692,196.98682233819596,122.96813282655803,174.56969283426602,239.4522988597103,228.67073126939528,400.58831616124303,200.01493817637726,163.69894573273828,481.14638508038274,426.58578190521075,2255.8665242243433,762.8738983509463,832.7633023892504,972.8371502848768,1270.477875656558,1135.9269347430052,542.2447777207356,461.8479717514844,1098.6637897265252,312.2816632568906,1342.2576011180713,989.3987070527281,812.1971542652929,752.1078505702226,222.39499361993302,1882.567853509456,404.37404297591826,138.84723682814138,171.20771121757338,335.04234068248724,231.10174744923503,290.39605351271587,1598.2760211978434,657.6037395352996
Sde-CTlk_038 ,Taluksangay,154.7018334260457,187.15988525584214,187.90934034435332,113.97612878603134,119.89069830274573,216.89830631853727,278.8075717962122,285.72666548659754,185.0334222750041,184.01445322593548,452.8832597883256,352.88867609063345,1862.9423661908172,604.5274969699641,660.7671828852428,780.4325759384021,1066.0440482056733,929.4437132298544,444.17931521699654,374.91869955797097,932.2608534444637,286.26419798458903,1156.0190593312943,799.0524274276374,667.6128696209802,644.5116558573941,160.13687846951422,1552.002985637753,386.50089997862904,131.7762892907521,148.74436228714683,329.9097505546634,183.9837954098404,213.68563116653397,1353.0070370651772,509.9398986598815
Sde-CTlk_090 ,Taluksangay,169.13347889356618,213.53763616760864,216.2351695750023,132.61035279192944,164.49900670824732,241.0448211212388,321.41007123089656,330.36343107566915,214.3016695732966,188.7147065557955,509.87014077972833,422.2484056195002,2385.9809975579315,788.4225286401005,854.3673337036302,1057.7346208989334,1311.1897823560555,1225.5688465158373,604.0237057839369,472.1866382450482,1232.0311768669005,334.2540490181084,1434.6840659953118,1070.3207580247893,911.8122579212454,831.4983075506289,191.8549347148515,2038.667460061854,440.3607230536803,164.38718822101063,190.32528007639962,366.994015652422,227.7508281620288,330.41706642031994,1706.4147400948748,679.8202057742625
Sde-CTlk_057 ,Taluksangay,162.28462459099444,200.03897483822993,195.66086481698383,125.01825068992925,151.12419783902905,233.571341894163,285.0943639486582,333.2569821957974,204.50459400463353,185.33390309236466,459.66494900017125,391.4219964125675,2090.8033859904185,707.9428034115257,791.0781496966592,877.1767193722198,1203.6266799376167,1036.192278119756,489.38346038230594,425.3028537480556,1019.1072563788417,308.9381787391128,1289.6490671923932,891.6809274876804,731.7055776236027,727.1415026576673,193.37060189325555,1763.2856362262185,408.11120447495676,151.23065916106418,167.23789403723643,321.5661215479017,216.89163306997347,261.2051855622511,1516.1704247573887,574.8475112584206
Sde-ASac_017 ,Taluksangay,90.40990154638814,111.7618958193713,131.4585391774152,70.71740465444128,84.0621995756119,126.38672808174914,162.8439152562969,172.43110676787873,107.07151757293626,103.09396677332772,287.362709653845,229.63284406704543,1070.646933613229,365.72509343315505,382.69671321998567,466.6146770809186,626.5322639413871,563.6111139349365,241.52903987057124,189.95915189455866,524.3073111087905,157.08164412082021,640.180820354765,489.3540999926843,376.50115649757305,355.20044455159405,129.41882711584134,889.4623084701285,189.87955245431237,75.77927741731241,91.05916276932271,157.93019091323225,117.9688833754054,129.3388637210022,767.636175698156,303.0291960667156
Sde-CTlk_029 ,Taluksangay,156.030253430064,201.36308664263672,182.52000136930198,117.56803410468343,161.24219574494137,241.04953176013427,275.40677812243473,280.97589635486526,194.82974167749643,155.87754654330428,464.60161525282075,387.7077837379719,2004.2431270575382,630.7518077064861,685.9760647079822,822.9425322622778,1128.7079263602698,1005.4667946309963,511.1548201438094,419.291979885962,1023.8193353436973,300.4845830498463,1238.732488124958,904.0221058064011,741.4418864687171,697.9376558926734,197.68054184023765,1665.172441830437,386.10410951679853,136.70080250463033,149.90023334621597,305.57466073612864,206.30386686671676,298.47792559477483,1377.6677502510174,626.5866545131327
Sde-CTlk_069 ,Taluksangay,199.81282851313628,195.11145309071426,198.13699633965382,132.9276516549511,162.46073980839185,231.38901909105368,319.5171580116004,304.9203422164713,209.19452347291502,156.97151735576105,544.7125237026224,429.5467083835354,2422.8652067967837,819.1129887188213,863.3289953257506,1034.173729031409,1322.1889269129622,1202.2022096019164,525.4894386200831,426.071591015219,1210.0000809471046,316.2674006170887,1468.7656206890738,1088.1120223126154,906.2912333155881,876.8789959345871,206.29328919778263,2037.3512408894471,426.8443172938001,144.28828106828368,177.37705059226224,363.51135053288243,234.0821067294337,291.35182424457213,1751.2314490367085,671.7260648024687
Sde-CTlk_096 ,Taluksangay,146.77427459459642,189.27139828693083,172.36125274347484,110.40632159310441,156.3731349571594,245.9897784979896,270.0692420022132,251.00724166599258,169.1188414939329,159.757892978876,462.2858953090501,355.12674106197636,1904.4331214745507,580.0037805164034,673.4095846790199,782.1681875977828,1108.481996301487,979.1324495510963,423.8908048533726,332.8953414218348,984.6460529937902,317.7592331557968,1154.320569929532,831.9406360195179,687.7515231045365,673.9201936755494,178.29589316103167,1625.6843688770648,346.9591038941619,144.9058290856856,155.17739567269447,276.64734839374466,192.27985842581117,257.4593164545614,1375.2187157807773,529.2317541082451
Sde-CTlk_028 ,Taluksangay,166.5032296056749,227.5731865851731,197.86300834034137,141.42210729079807,211.75478797514825,268.2808284908186,375.4534184737835,352.5969902000073,220.65526323859604,189.37638365255575,519.4378572415761,452.53372925187574,2591.756072453349,853.9433359285674,992.0896833929985,1085.1139959760267,1436.1350015003811,1279.987496165279,586.8752565547896,495.0396032169143,1268.779199359467,359.66497776042905,1549.1070733871175,1115.2506105170667,935.6017274851303,886.8521320637391,212.10825617568506,2206.0326591954095,499.927828667989,171.97356769367195,184.545292947314,411.231772088697,240.49522124100508,308.0762409346264,1876.2187036114124,715.6127071293247
Sde-CTlk_008 ,Taluksangay,177.54510759984348,203.8788365148281,221.35090998514104,127.72579181547474,159.74096694915178,278.1113325335737,299.7543286886279,328.13161860134727,208.14786675306095,210.30494052173376,540.3660881085063,438.4990406996348,2292.5368726245606,752.6336346735841,824.7701319872403,1006.4448859879113,1289.9175448426656,1211.1550630551399,532.4766371243437,433.90493761386256,1148.2876408560749,294.9973465877957,1359.62015491478,1064.2683583519524,871.765535016503,789.969193918573,214.6782724480754,1940.2961464000591,395.10395079016854,146.2842225688062,203.7816131344778,351.0962582735535,240.36542936764016,281.3259726371706,1674.523375722274,619.1860484305506
Sde-CTlk_014 ,Taluksangay,141.12666735561533,219.78194083447806,191.6581348573026,115.43750047679477,187.14381773473042,255.56195875875187,276.7351201375062,340.46644013845554,182.79421995706673,179.72591374337202,496.0766388557417,430.2141501896584,2234.6656517610954,717.1037856923223,798.0372702395923,955.8740563666796,1252.1971013338316,1125.340761188228,537.5566174380982,431.87825941810263,1111.6385367128514,333.1313823363989,1323.0104081889492,974.2590879017192,799.615323357932,748.3020272490246,212.7387330187899,1867.153723131518,409.84336301354205,153.4954726846689,183.9011710264238,341.9546678193034,225.50859890735873,306.5978889238476,1598.4772128272082,636.2237421701585
Sde-ASac_006 ,Taluksangay,72.5092783183642,115.07727762738395,120.63699289894457,61.96169069675229,75.52964227771767,110.21881530287833,155.07322703435946,143.81132548794616,92.90475370792392,101.72496519871606,265.73554716390504,200.09483892457095,943.2843133227648,305.85808674305144,315.5258637459693,404.84186585806566,537.2423780027037,489.70760282422617,235.31264053977216,185.49601892151216,479.72405272639816,140.91472125924247,586.2228931038773,431.0278486699554,346.53080183465653,320.4459144340585,100.67520497143275,780.3017800003792,188.9181087858969,73.39796819694662,72.52528460344024,150.46617655170886,99.51150407570974,125.87235805370463,666.5917410700494,276.70882002813005
Sde-CTlk_099 ,Taluksangay,138.45895753186213,209.91574636613143,179.19849451292828,122.1286036414484,143.4047000954292,245.22673200988913,280.12465858545903,278.7341584436684,180.8667647145821,173.77872501560717,464.4546626279254,383.48116165058224,2033.795920505489,648.6222331489495,718.6930710234656,842.5779530649255,1143.6781479082,1018.8737713049884,491.42119796770055,405.7733327457091,1056.0824032164771,293.31102542674734,1248.4352212362041,905.8397333663169,779.3156098686844,742.4810725192661,168.90567088573465,1732.3138096947127,382.6667870090241,139.76756426524713,139.2794464686373,308.4744963347859,198.8379171541736,269.39853880888063,1468.516745521773,565.4229324886019
Sde-CTlk_052 ,Taluksangay,138.78574302240128,191.35829868957865,183.4972819684259,109.61184871413312,149.77111870457537,237.19837824953615,267.80347378277224,277.5281538515507,172.9916437700388,178.07131679863548,449.2678861121725,353.3854844537053,1919.4217992267488,616.4689126124771,698.5266407032018,804.7179578854259,1097.2692286655085,979.2648945801133,476.6175507680766,398.90121509937774,948.809429404114,281.10514409707974,1152.1323657502032,831.2840811034697,685.4966691310472,654.8673671103181,175.9881714285363,1606.1100093734367,353.3331486003544,124.59840855628957,156.9740813427811,293.63897544816854,205.13894538114894,258.72497451713105,1372.13511684927,548.0259643174672
Sde-CTlk_041 ,Taluksangay,159.50196469385574,220.6637719843699,196.48819459562958,124.68596494048552,159.9966321615865,250.5811273572893,276.7271848946178,300.09551205341273,192.99398264661,195.93483999557097,494.369125153766,396.0283799196214,2124.2009214606533,688.0257399125776,750.1837658377979,929.6072235564061,1198.339939413525,1122.8712820874975,543.9111779231607,431.19803770217925,1073.4771259589093,298.59720076499383,1262.8155112989741,947.7373355402013,790.2639309232643,713.3654161869355,189.88158986918683,1783.3734745901597,394.1658864570092,140.5700497593994,167.1022803906639,324.24923741621967,217.80303115944008,293.2071483231778,1497.395713975798,626.8058978184554
Sde-CTlk_034 ,Taluksangay,137.6977746728319,230.26921516505416,147.72305228829384,107.00074917424642,156.06437017951922,221.18575527483688,226.2651530874562,288.1907559595207,183.15231778063853,165.13283314668226,446.41335614998115,373.0070811064583,1957.4129702746964,636.7793158975957,675.1055435937184,825.3787210706367,1126.254367850185,1004.3712712474905,449.0374370291302,356.889854313288,974.8543890152264,304.7465818482794,1208.8588238007942,859.4825470195656,688.6668034470372,663.4668598946296,202.15203260457187,1614.649215356828,383.12867490831326,143.01233278413434,161.04760692726853,326.11274763486324,193.16768748463085,235.93904168568628,1399.1873559137282,558.2445699920778
Sde-CTlk_023 ,Taluksangay,153.8093412184384,219.89112407734876,196.53107796022996,122.16062981059004,157.7340938949154,261.0883383541479,240.18040479447936,382.33251189677816,207.98154548411262,183.97214233848015,486.32964090018197,425.3907338147601,2321.6539254064633,761.3861633257399,834.0560030369664,962.8599856449536,1285.4263031016483,1131.242002178831,518.8631334970813,430.74700891920304,1188.4351600476189,321.7018998039799,1389.3917553526649,1038.2099423245236,880.7571532249736,869.3965707487232,182.87516531090296,1978.527524447858,392.65773000465674,135.6783669280037,167.02530120445834,321.92095240546234,231.69351211609276,335.9317346456122,1653.8875311921906,667.8197604130625
Sde-CTlk_100 ,Taluksangay,145.65441249152045,234.9411665959161,199.38055313079062,119.17309885859308,166.02417859302903,248.6159195705094,294.9379547626416,315.83741970832085,200.34380227249358,192.12529277700526,514.9640890937251,421.5765632827328,2177.6218581646767,702.0694040470145,740.0799323117064,907.433969180816,1205.70534322912,1086.6306744445696,536.8726569140582,424.0073487080265,1144.7120661846104,310.34763231655245,1330.6743235046508,1009.5478768440304,844.2325564216591,807.9389571349805,189.21868391741856,1842.0058024975326,374.83903329407974,140.12830866388134,174.6242631327042,309.4690666082153,225.85482306304638,305.8323424385327,1547.914933562158,629.7717214856825
Sde-CTlk_022 ,Taluksangay,152.5416576393806,216.76715401665453,198.6318983347085,130.74869443619698,171.42501711570574,272.1743815275053,335.6099023103609,351.01324428041175,204.54601139804706,169.01906260543512,518.2600282020021,430.1053569241495,2318.25434586414,733.8682055549824,837.5123631154826,990.7295970618017,1288.1779639827564,1160.4854529466709,588.1095329972555,472.6185806197637,1174.012847565494,344.77680892845746,1386.9791564208022,1005.291364313894,849.1209631761836,787.9199375440945,199.22385513798315,1958.1421583940323,438.02719985454075,162.75821161406876,165.42249657857894,350.8615266785599,223.66537817516596,292.5693633230244,1662.1440862962668,656.6574086088115
Sde-CTlk_022 ,Taluksangay,121.72642654814153,176.92841342331084,169.19452248902735,103.07038545479494,131.32629537529795,192.05889504495752,230.31799435782258,279.36115059616304,161.07625850751592,156.05049843957562,397.9976957924505,327.99134253051557,1787.8695532673655,610.5197967480252,668.8589743094205,768.2808589997086,1019.6758469896304,906.1302278779249,424.7168224890085,346.3125464609101,861.9005011324452,258.28166660612993,1081.9722939430378,755.2191131862061,616.6258238288111,596.7928537566784,173.02244128043017,1490.696858060421,344.25928327497576,127.37339688741909,131.02162945468226,282.57388895090816,176.2166506259837,241.16901585618348,1256.903129172479,530.9989572863961
Sde-CTlk_084 ,Taluksangay,127.24272920218273,165.17715532270194,168.67236703532683,104.55514549193646,123.4345639195926,198.02342712078286,234.0596279496317,239.69498072813286,159.32851953244278,148.24083988644963,397.8042679730825,325.219778674422,1691.8553905499432,548.6832359415129,596.1909119019258,1062.2647765247089,966.576828328147,1212.2212154259016,665.3891136150637,461.39444313000774,845.4933760957799,252.59644010850607,701.8166139412774,742.3843724451706,609.9160727069338,232.99034179553445,165.40760091894202,1408.747351532421,318.3512010414914,117.72411054754242,127.91609632290222,258.6826948985959,177.3475403780949,220.83215669754702,1192.4978957481896,499.37353793972704
Sde-CTlk_058 ,Taluksangay,141.17152157570592,198.10459345386212,191.38895921669572,121.07179690204492,149.30177318739388,231.94986484574633,292.5428676924119,296.9990522760637,182.37793031504663,177.61006580858532,469.81813529851104,378.9850877682789,1962.184989823462,609.2121176007254,675.3260228728418,833.469317520669,1078.9956317231315,997.9536926847105,515.9574748587424,397.47131372526746,996.8932114537843,288.3704846057584,1198.7205510947244,890.6796046317444,724.334639347201,636.7969061115245,203.88103349806758,1624.6011734191286,396.71656119261,147.09696691737057,164.34655637511838,313.0064177888367,216.0272912571234,249.37951187274783,1389.7164718296929,572.4792161651025
Sde-CTlk_030 ,Taluksangay,141.0876021692197,199.6364044669709,179.8094706600851,127.49263029622539,154.86644590104083,240.7645977563354,257.25747975260117,348.3128562883087,185.51116915142876,169.60721714198954,467.52121771378467,413.0308262754731,2051.086963006342,679.9016065983739,751.4744331817551,865.447015579348,1180.5798591926255,1024.0489677256894,516.3545443011129,434.31277047778593,1033.0224793632567,314.1099844556997,1269.1947117731775,904.4231845850095,739.5296304800032,714.4908840692091,204.0111762869867,1736.603743162409,397.27479170594233,154.4541779135806,160.3005511742241,311.35431401450023,222.91981652253355,273.4072950836537,1467.3621078516985,583.8285280636773
Sde-CTlk_075 ,Taluksangay,147.78872254813623,199.03936221403546,213.4980352667443,132.09587676475755,180.80192563067465,256.31006962290814,290.2068946639276,346.3698272693076,213.27173499001222,176.74965084392667,476.2842574096377,415.9816340447377,2333.6473843183167,736.0285396306314,849.7653853748634,967.7929090363082,1272.850875458779,1159.602169804705,508.51716256684983,394.51461053775944,1162.8935605197107,326.35189534586755,1388.822130323466,1028.698615712226,850.8374653482356,811.6776259942676,208.45444065828883,1975.8095288354748,402.3142895461208,141.55247777559393,169.6304305898267,333.04553036658496,226.6174475051734,288.1821229588852,1679.3630366856119,654.6206753998838
Sde-CTlk_050 ,Taluksangay,147.55535834692688,212.8360738396806,184.82582799695498,120.48760204290728,157.03978620059948,234.22970615427928,294.1106998215638,288.4279495542171,178.3303222912189,184.32916409385683,492.3788079079865,397.04080478371486,1983.612274070001,652.0199371802829,706.5529808549959,834.7512461589561,1109.434718395499,1002.1557225440815,504.00130730609226,420.9336179604214,999.1728677929608,265.2596755275856,1225.5927681328571,902.6485697779896,747.6536474789712,698.8762200974932,182.99173844018227,1666.3451804772171,375.7094222640148,141.34450436094048,171.00358473227976,318.4752399311601,210.79097911734746,259.2374455645054,1417.0971543689482,566.6285957614652
Sde-CTlk_012 ,Taluksangay,124.38151608920839,187.60995254863212,174.33953327664955,110.91332805289908,147.44549551084975,195.65644434983477,264.4276095687816,275.30931639797444,163.08141982607953,160.08106480383623,429.8888932983149,333.5101057764367,1817.1787278942845,604.026206176727,676.1088819899499,782.0736675297347,1038.7460055819083,933.1604463585081,447.685078341193,352.30624057793807,880.8381058739228,279.887989402904,1104.4802142430121,743.9779460170577,613.8104548333791,591.663257572109,164.1529382010569,1519.389559362371,372.6201619251031,137.36592200283877,137.428017289816,299.32323754471514,186.70235244645423,241.9464961357366,1283.2297574919814,534.237858670312
Sde-CTlk_044 ,Taluksangay,157.5400556724543,221.25678012040675,202.2424405474776,123.86572556219905,181.35816969268302,258.84384496220883,309.1028404447458,328.6829232390542,200.11811906096858,196.1269777985936,516.4655648462345,424.12997694066615,2377.4461337003727,785.7093837225376,872.9419042278242,1018.6556784674447,1340.0877710781674,1195.0564081589162,590.5869217529627,494.51972510006124,1139.172608292896,346.36757569431944,1428.5672832636374,991.1608632359782,813.5633530909315,785.1958620758008,220.76989613715452,1961.7439329145125,447.1185181336151,155.97980661691412,181.96286264128167,377.5051366974494,233.63201193620705,343.65770287396447,1637.5780436731557,740.3545367999377
Sde-CTlk_061 ,Taluksangay,138.9973646282907,201.07626501268123,184.6936376981622,124.92767191827438,135.96981873651222,224.9963033198768,277.99792219570634,289.23984494025024,188.05773041502442,179.07563231579,457.8679009689366,375.16299056683346,2013.3405240595268,644.8513578517532,699.0125739824498,903.6671504875729,1121.1396712363182,1062.4505887442858,558.4389427849386,426.23192774375786,1052.1345923593806,301.14227354026536,1210.3592263853075,920.4804198080479,766.0793961825628,662.5799739643812,193.45790634616108,1702.6739161825585,389.1772540007444,146.0653691798299,154.28238768793392,305.458138713392,207.46868722149375,242.30259024577086,1479.6361704608603,533.7458470632721
Sde-CTlk_024 ,Taluksangay,116.57206002957999,183.40376574108288,167.96265406943894,107.23802876540579,127.29314926986446,204.74052959678016,250.6282645083152,262.4178986115276,156.2661973877268,168.31409519258926,413.5792269586204,332.8093791570484,1737.6798497936866,585.2414183792874,636.7834375963072,728.8509569190192,1008.6857134586619,877.25839421548994,441.4476710109705,377.775829337201,754.5196254588809,257.66482603731527,1070.6174103875762,658.9855654528785,523.8794711971543,480.953804455272,183.56738364415392,1335.8880561153917,424.2448937335133,122.1301170221335,130.68274656361498,379.69205239300175,176.3930264990371,170.02480268622577,1234.0284936908708,503.6592023712561
