PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,sample_id,spatial,temporal,group
5.64531972570675,-1.2028398734368677,1.2668571818506478,-4.696038413910408,1.2616199953982012,-0.5857548972783054,-1.6248724210700145,-0.34263647633541006,-1.1219502759978837,0.48643194419617825,0.8915948675825001,0.30160224400416136,-1.9663904252610584,1.4988474248937742,-0.39487247518849855,0.4287439594818667,0.5512260022525001,-1.0343086518528157,0.8239861975225787,-0.9609467467691697,0.7973006756713323,-0.41819109983674957,-0.19624135563334086,-0.2706399893251166,-0.06250613404858343,0.2072002617417249,-0.19076856446824764,-0.09211509164228311,0.013309157892104684,0.03161485048785428,-0.09906942707522598,-0.03454195359816195,-0.011984561243811417,-0.05501009867540827,-0.014191169810536182,0.016409227352773358,-0.0046712589348008905,Sde-CMat_188 ,Matnog,Contemporary,CMat
-4.904831563386802,0.8330878934807062,2.6522625271021645,-2.136832086018974,-1.5481837763086348,0.7438261416218255,-2.139090802982828,3.535042671108122,-2.289446772324448,-3.6126546788967375,-1.8129984873893372,1.2894849498949679,-0.4084305247700934,-0.30193316104088447,1.2975622540090288,-2.113529556660325,0.5593329816534851,-1.4732325208886436,0.3823693630876493,0.9018242796136768,-0.5872293523832453,-0.3543832684472182,0.02318322469276683,0.27735048795011047,-0.41971778815010174,0.0663904879723983,-0.06654365952129646,-0.13324030773144113,0.04154425885753674,-0.19908994001197922,-0.004731788108030734,-0.02809650938380228,-0.02448881600059589,-0.011124452697415535,0.006869206999270153,-0.00903405310416222,-0.009257400230713071,Sde-AMat_047 ,Matnog,Historical,AMat
0.3705587784748886,-0.7104420402011404,-1.5784471633803658,-0.7928646864565037,-0.9103912593959632,0.7433605514214154,0.3771933082091649,-1.3716849878067616,-0.12081328471536729,-0.7720035709587979,-0.02490813872133323,-0.04421544414166983,-0.4820932943506612,0.6472264692346492,0.06600633207177535,-0.6353949825835982,0.4096944392606478,-0.5928977778819345,-0.10878536694063362,0.18176131720340022,-0.264005523729975,0.3438966888242424,-0.12062010441711116,0.025104590398402092,-0.007486436226449864,-0.29374151306012514,0.11743403681022546,0.0629490762068872,-0.09929110108116791,-0.01366077325867754,0.0211409291862842,0.030706392045131745,-0.013537180979176191,-0.02132287958136852,0.011301917784991563,-0.003336193314786348,-0.0014845323780063738,Sde-CMat_185 ,Matnog,Contemporary,CMat
-0.12771993058526177,1.9570113346761013,0.843894550842543,0.14360260104544342,0.37793586397387874,-2.9625615167548855,0.5356265073792776,-0.5622727910336932,-0.11979006557965984,-0.7615246436549021,-1.1381698091649148,-0.9339596742759629,-0.2012170882432965,0.12114360309978969,0.5386290896311431,-0.5620057181421091,0.7507943533807687,0.6291118196999013,-0.28019100367923444,-0.08781966534287033,-0.09704851421846804,0.41573547274717493,-0.09078351250654193,-0.25139276072474115,0.2913989266882798,-0.23418868880610705,-0.011654300679821785,-0.04893581457273334,-0.18176991998273626,-0.062394165602257204,-0.020521745570141706,-0.08615641824508208,-0.00249942642988694,-0.0034371108160212976,0.013320134066584692,-0.011737279227523057,-0.004477566665350833,Sde-CMat_183 ,Matnog,Contemporary,CMat
-0.8667575131531479,0.8380653763444477,-0.11254899014426324,-1.5279990626653293,-0.020984056936170472,-1.2196891860324521,0.8750891977392757,0.1278690441596123,1.1911912536489802,-1.3402565983183392,-0.9685203592748564,0.6123285610890736,0.23393288072084514,0.027888050954466174,0.19339825202699565,0.9156842397236485,-0.7758516149868077,-0.5608597199157633,0.4157508645925281,0.5686836144265879,-0.4020883020326342,0.2696333240117738,-0.08851066994323159,0.38958561212949877,0.1873523028376221,-0.075442144932294,0.12126127244865245,0.06622048715540722,-0.0615362016719703,0.07949435553850363,0.04922495202351693,0.049032532942750624,-0.033633750884743366,-0.0249694822373319,-0.016809319846040678,0.00416683849284378,0.0011778886453452128,Sde-AMat_048 ,Matnog,Historical,AMat
7.22024669310737,-2.757630813090192,3.1244696949732855,-5.806921083551602,0.543490069497847,-0.23330572135741937,-2.683835389427105,0.5158495116265819,-0.7350646137292587,-1.0916789882404865,-0.21110404699945395,-0.1968524058292335,-0.4646920030591846,0.9839849353650095,-0.09182221919520797,-0.8663270481446618,0.8572600123630626,-0.9994249846255512,0.6274411835614325,-1.305197726447405,0.6770675318331902,-0.6619396550714051,0.1200801886778958,0.2704691972858835,-0.11029333833054658,0.03363231723558458,0.03741688554913223,-0.036044566551213096,-0.06549239397703759,-0.010801064864844357,-0.03005428954708356,0.006638535969186274,-0.10132061807402777,0.02095907237279862,-0.031789899177273095,0.017581017570997403,-0.0010032900950244816,Sde-CMat_161 ,Matnog,Contemporary,CMat
1.9157605178831503,1.9104437654829955,-1.9689420573980025,-1.3081071547697272,2.3329931728622544,-1.160499229750231,1.2675309799675472,0.27186438789071476,-1.518160097380939,-0.07844556153984802,-1.0570215269194005,-0.219022315617215,0.06943334593778507,-1.522470528881336,2.0135742850673455,-0.7791827978443543,-0.5557345390824266,0.03482401658521284,0.7323782537424864,0.23739895115464626,-0.10012893377626689,0.18195415591099967,-0.14016786726264602,0.1681027044095047,-0.1328069581665049,-0.014000908387551783,-0.03513865200720559,0.027929089962269622,0.01629363603235017,-0.007202153934518061,0.015289733697099699,0.038610407898586,-0.04228684824015511,-0.038359503925781746,0.005912826634368867,-0.002004864497053428,0.0012687546515038632,Sde-AMat_044 ,Matnog,Historical,AMat
2.4419674721872764,-1.6756468074531754,0.2890697026052662,-1.9198669859679238,-0.1256622132961001,0.3520258686615838,-0.252561532224967,0.857844344432505,0.30491128315025734,-0.7217742946056196,-0.08066625858521763,-0.44166383906835777,-1.3120053590740237,0.34789862359693563,-0.16037575351182784,0.11534781284170405,-0.5756766079431654,-0.5710235707846918,0.8492319743787112,-0.19302415194400085,-0.25144443244663134,-0.2044674134674751,-0.13042234349437878,0.12761709981946495,-0.12429572634406415,-0.06010589988255741,0.182652928384354,-0.0817921707314428,-0.008325692798181041,-0.039210311663153585,0.03720718507087804,-0.052879356704880275,-0.02656491878060663,-0.024984251395659508,-0.001965102040680584,-3.94350257357029e-4,-2.2275770790433725e-4,Sde-CMat_148 ,Matnog,Contemporary,CMat
0.8656201123078203,-10.583967107381758,-0.10549883164749164,3.837299362161182,1.483651659375318,0.3656567874901401,0.2673998825674727,-0.06499219739376465,3.1889717454302944,-0.7861258978310613,0.8650341953332104,-0.005720478480611131,-1.074250923974278,-2.0547548715256654,-1.6479111994688227,0.868932321646778,1.0855649883613208,0.6109107660380223,0.7188878286695198,0.5987729709830608,0.3950285314430595,0.15249306267502372,-0.07634810084317462,-0.2681640797877015,0.3586286703773285,0.07841587035239318,-0.03565308394318451,0.03474172270369616,-0.1404712170884856,-0.10851202116410186,-0.10155548355146883,-0.07435875629458251,-0.0624530325969836,-0.009543733536487202,0.017461529410040387,-0.006208420508244274,-0.003205711320282942,Sde-CMat_162 ,Matnog,Contemporary,CMat
6.028537891125317,-1.620105933396954,1.3202152354001213,-3.6197446500611923,1.1715508721798125,2.0606968831796126,-0.5413156006239328,-1.4777409439967821,-0.425751574129906,-1.1834026074004165,-0.5673067802596872,-0.6556127909479652,-1.5022202544333958,1.2727545798624105,0.1562547403270251,-0.3075367012980844,-0.0538649375095378,-0.465481174721178,0.6951926264361026,-0.36980621323685614,0.7442562167746236,-0.31926020404545635,-0.15633194920040971,0.5179170704777526,0.3212424829594609,-0.03331282353060528,-0.07697991012334916,-0.12402861039568631,0.09520469832127114,0.02751540235351223,-0.08183068422325765,0.1048274482629948,-0.08295689804582676,0.03738874076347209,-0.02469884397748472,0.020817626683725547,-0.0016424291611146394,Sde-CMat_159 ,Matnog,Contemporary,CMat
5.871187418393095,-1.4760929004155354,-0.08876994847193938,-3.0262346205472164,-1.599356053723035,0.9689388028678652,-1.0461914151087475,-0.11181204314196728,-0.6056044544722059,-1.8744024201050873,1.2065107226008225,-0.5866312652327392,-0.6360582213801906,0.8657451511070458,1.0846213483256155,0.04909583940648327,0.2701544132119218,-0.7913918006760888,0.6705597537263235,0.0327790572233205,0.8069943501115726,-0.4720888297370235,-0.08474303677434505,0.1806595015449701,-0.06460674056357739,0.06315883500769257,-0.4178801398944961,-0.06382913898556389,0.08163021428006395,-0.08822609950084077,-0.07975465565573502,0.04267699290594791,-0.0700420818941551,0.035277565393297544,-0.023158742890157742,0.019381112096044,0.022315739241020805,Sde-CMat_163 ,Matnog,Contemporary,CMat
1.059031546001322,0.901369900998449,0.310859659397076,-0.03459604962573125,2.251088818809796,-0.7172072524816788,0.10087393875046369,1.1427315378067338,-1.6521015895674493,0.0481446432267947,0.33969885484690915,-0.514755766838418,-1.95613130563256,-0.23091013499708102,-1.2786449763208612,-0.3525141600421234,-0.02733060798156787,-0.1762144136053863,-0.2716190511906986,0.4724832727799813,-0.08446230614893978,-0.2828283917510547,-0.23906506926683513,0.20837719199092952,0.23301177391793543,-0.29308818514829293,0.07254797992971389,0.004812256811596223,-0.026634182922569208,-0.03556897315457449,0.015993425226744788,0.06482424138120386,0.01415057921152392,-0.022355125418336154,0.0050974778505350265,-0.010152239002594394,0.0011155090687887408,Sde-CMat_186 ,Matnog,Contemporary,CMat
-0.31239808146051573,1.4270952866886384,0.18262700773486293,0.8887632309451978,-1.27071405691911,-0.9781297147379239,0.33053495306408237,0.0475850553737491,1.3560322201811317,-0.8959470026554353,-0.1332462403377169,0.5347492527471873,-0.4107902170109492,-0.6584099675730146,0.9903019039850156,0.6728052136651531,-1.5036105752634186,-0.5415633194101065,0.13738238415299775,-0.21896655962382292,-0.149036644512821,0.17441032458832564,-0.11495988084485848,0.5676389380631438,0.1934248611718192,-0.4059622794720945,0.1088752713942042,-0.048028491705221804,-0.10404920401483789,0.02635998621942845,-0.06387562484728386,0.007472226968422824,-0.0019520791731876409,0.014990889423435606,0.0029033985385475717,-0.016354044988908866,-5.082861424928064e-4,Sde-CMat_160 ,Matnog,Contemporary,CMat
-3.5320777032456436,0.8769844674039124,-0.7176237083403563,1.1440677425399637,-0.7483858013242464,-1.3368793713494094,-1.6688236413550865,-0.407332574407908,2.268089792789481,-1.4699684806058764,-0.5508005131033458,0.9094799649280743,0.329657442873494,-0.2628701442476969,0.0072661958124572825,0.4200863079607344,-0.720156955278384,0.8610847914059264,0.3790387885102996,-0.34069317181395314,0.4792174798867964,-1.621760409159954e-5,-0.11635467913862053,0.42316246441563016,0.14753080082201792,-0.008441643343325025,0.08916504424816442,-0.15686026565477781,-0.01863038631173345,0.07585691098994987,-0.050159158886239674,-0.0951193361115033,0.011465170849275844,-0.0032356886456529252,0.015118313058293718,-0.006910107439649887,0.003467484946870263,Sde-CMat_154 ,Matnog,Contemporary,CMat
2.5010808828104234,-0.35195033081243643,-0.05766693600502517,-1.4266672817108943,1.3240637798388257,-0.6028117250896816,0.35286300305429935,0.9516001042055378,0.04245510634857983,-0.9546602640977236,0.5272452887592523,-0.42660786258122807,-0.4207736676796985,0.45579310460054145,0.04674804355325979,-0.6585720619584451,-0.426279739892351,0.41951992648369396,0.26686693424681435,-0.03667693311341338,0.6907800777647982,0.49724681307209423,-0.14065593376720825,0.17187114722998467,0.07876973831145395,-0.12328946459311638,0.17758064325231598,-0.12476120316209184,-0.05521521298164958,-0.0488768181948928,0.030043963928748002,0.003406738504127347,-0.014955864154822664,-0.00426390702144274,0.010055907323869137,-0.002330244165467294,-0.003109552802192779,Sde-CMat_176 ,Matnog,Contemporary,CMat
