sample_id,spatial,temporal,group,LM1-4_Raw,LM4-5_Raw,LM5-6_Raw,LM6-11_Raw,LM7-11_Raw,LM7-9_Raw,LM9-10_Raw,LM1-10_Raw,LM1-2_Raw,LM2-3_Raw,LM6-10_Raw,LM6-9_Raw,LM11-17_Raw,LM7-12_Raw,LM6-12_Raw,LM7-14_Raw,LM9-13_Raw,LM9-14_Raw,LM12-14_Raw,LM13-14_Raw,LM12-15_Raw,LM12-13_Raw,LM14-18_Raw,LM13-16_Raw,LM13-15_Raw,LM13-18_Raw,LM14-15_Raw,LM15-16_Raw,LM6-15_Raw,LM16-18_Raw,LM17-18_Raw,LM17-19_Raw,LM16-19_Raw,LM18-19_Raw,LM15-20_Raw,LM11-20_Raw,LM17-20_Raw,LM1-4_Madj,LM4-5_Madj,LM5-6_Madj,LM6-11_Madj,LM7-11_Madj,LM7-9_Madj,LM9-10_Madj,LM1-10_Madj,LM1-2_Madj,LM2-3_Madj,LM6-10_Madj,LM6-9_Madj,LM11-17_Madj,LM7-12_Madj,LM6-12_Madj,LM7-14_Madj,LM9-13_Madj,LM9-14_Madj,LM12-14_Madj,LM13-14_Madj,LM12-15_Madj,LM12-13_Madj,LM14-18_Madj,LM13-16_Madj,LM13-15_Madj,LM13-18_Madj,LM14-15_Madj,LM15-16_Madj,LM6-15_Madj,LM16-18_Madj,LM17-18_Madj,LM17-19_Madj,LM16-19_Madj,LM18-19_Madj,LM15-20_Madj,LM11-20_Madj,LM17-20_Madj
Sde-CMat_164 ,Matnog,Contemporary,CMat,77.07785707062696,141.16462558534278,140.16095424232807,93.83580552608902,99.07024545386973,174.79452282151175,183.32534709431212,225.33000014920339,112.46839357259441,137.40819833605275,318.33652949520257,265.1144278173106,1196.9154216502225,374.7907347174554,450.85875621512554,486.66350431045265,682.3778527338427,609.6042565889528,311.88100807574034,266.8349181828345,688.3435640455208,158.57846028947304,754.5440210121938,624.6904551755295,537.2357727187292,709.2982984641159,508.4650190467876,105.94879608867683,1119.120988214992,183.16594212964364,80.3578569054699,109.23723972899536,122.26282134487981,131.43663326291497,219.0365269260129,869.0054563343663,328.06436634387774,98.4839184429,185.1148573343,167.3054116157,116.6175126292,132.1710049409,231.5814300062,236.7715929641,288.0450319155,150.1224296561,166.9422856065,401.6980465933,337.9697119937,1629.0855937458,507.2236706584,622.6975475575,658.0132800979,914.5331894216,819.849458193,408.4676768222,345.6897463022,931.6261068254,211.0198834543,1017.6500239023,843.4264414318,734.1529675801,958.8266041165,703.9844855172,134.7787125415,1526.4296636395,243.1089834234,104.2942772808,142.9924872929,165.4894191142,172.8540316952,292.5124299167,1185.7465255278,443.8071343478
Sde-CMat_182 ,Matnog,Contemporary,CMat,106.65853862195,178.8544594010728,156.67333809918014,104.8038848357254,138.74021346159884,195.7506802275281,242.4017151508834,263.21602839530874,136.05874686244908,198.65557847138348,386.17120155042636,344.055528621137,1712.3112725941683,563.2561110652418,622.0462161926637,735.5193730187261,971.5385792736386,864.8847696367649,460.0731785352846,372.0032500239212,859.9932862179797,261.31396388222345,1057.3725001653913,743.8230415858063,618.1702901581731,983.1106854948989,552.1843389147867,170.26392590105527,1431.0498182779,373.0517429497012,139.96046023702561,130.1347872738492,290.2896247383978,179.62189409492927,246.55278158692505,1199.9837563740687,512.3424034939522,104.8032204069,175.41677528,154.6999343146,103.1854597014,135.9058968717,191.8471043107,238.0017808661,258.6286324985,133.2743286798,195.905467109,379.7931609588,338.1259609506,1674.9298304987,551.1840664541,607.8290292845,719.8033142354,951.3801971313,846.728297784,451.2709790844,365.1703754682,841.5578219109,256.02260286,1034.9656293415,728.0043926354,604.5014645269,962.1192953935,539.4691174903,167.3548994124,1399.5964418106,365.5654689501,137.371842197,127.6497878087,284.0649111543,176.1332240023,241.4986540345,1173.576218554,501.3760747721
Sde-AMat_019 ,Matnog,Historical,AMat,139.00843393136262,206.3312867940778,174.27563776271202,118.43386949741193,145.99323630596726,209.6274825129806,288.90241135388607,302.273581372984,171.29338096318838,220.6974670689494,455.89809844922587,396.38582224778173,2106.547355928791,711.7791292471634,785.3223329749703,930.2296303025023,1153.4713263493377,1051.2759961683992,482.672405365834,391.85242204284,1043.5839196243924,285.64851694696404,1269.9491477583028,918.5546530599034,771.0713005449043,1201.8697747933256,736.9564329126181,177.47733050564491,1800.1582974698254,381.91947429551163,137.16501438048974,160.46819718813427,325.0610674733133,190.76625059850082,280.6055372566443,1510.4296013931732,596.182683603474,115.6798703931,168.3939749839,152.6180250561,100.627811239,117.6221408565,169.7720189797,238.4878018008,251.4563777312,137.9527655793,190.7289205455,382.9561480222,330.4287314359,1671.920019887,567.3366554873,616.4923008459,741.9748566305,926.1423820225,841.8886203039,394.2971902506,322.727160561,831.7708344746,230.580826489,1014.8548143427,733.4515324983,610.1457973795,958.7986989484,577.4613697736,148.1806717701,1426.4805548682,308.8906325285,112.8146328015,131.138372668,259.0667725525,155.3558982412,225.9054129129,1196.5435669545,475.3423037593
Sde-CMat_158 ,Matnog,Contemporary,CMat,114.35514731366492,169.45499259523157,171.46409219851247,99.79816874762781,103.68900729879715,215.46162796660565,229.95811040554764,241.8680964203836,140.84102153314566,175.5476410477794,402.5184167076085,327.3440207265897,1626.4770540913787,510.2430464555592,551.395841408765,689.5461574064494,947.6991158143496,833.7314647544615,435.0510715367221,362.7643006945971,846.0294809472128,262.5095017668695,1008.9014157095279,727.0595552247146,604.4171634530576,923.4306665837179,563.826334508384,158.03134675639492,1356.7006157957367,326.78339740845155,113.85717035782159,130.56117601247342,266.3594286490346,175.2335835558071,223.26865314288975,1154.8792900459557,471.5990576572855,116.2660565522,172.5894847424,173.5289906302,101.275783926,105.730020267,219.5995885929,233.9708956974,245.9176612407,143.6183015435,177.8740339723,408.8992487199,332.762675367,1660.7374951807,520.790601458,563.5680265792,703.7558434821,966.6518145824,850.6051353573,443.0607136209,369.171393028,863.5217476804,267.6303196948,1029.5170898941,741.9702528473,617.3160647147,942.4461817728,576.3685248646,160.6243130565,1385.4767332466,333.0997738915,115.8823221928,132.960228646,271.8682698405,178.5096404292,227.6788843114,1179.4058475233,481.3346293915
Sde-AMat_002 ,Matnog,Historical,AMat,90.47198159170607,195.63984147982228,236.52820914766176,142.33537983368717,130.52135450450248,242.29287127897516,255.01533586735522,324.5441825496492,144.7912287097875,141.17163879391646,478.9540591330238,434.36350691781195,1936.7908514225614,693.2190368554589,754.7973706379746,381.79951864722136,1137.2482386062466,504.32040392339866,512.4397536520368,680.1424447218759,923.5721968659733,256.8915090177369,1631.6478761440073,843.1476762904587,683.9462626109525,1050.3048089202487,1149.5223495985801,199.63291507286564,1643.1931847778096,336.2465010747322,119.34850386762277,169.47965700416663,297.11218520264345,217.28598136624004,251.88146451606949,1401.7135705700364,535.3378536904428,79.6997286625,170.0455429051,215.8304842244,127.199070674,112.4401762337,209.4793623601,223.4048574916,285.8315551907,124.7002402939,127.6466285812,424.6601722189,383.0970756229,1651.310681616,592.78078184,638.6876125953,326.6392728376,977.3951395796,432.6528123056,445.6906532208,594.8873189853,789.7346198399,221.59799624,1397.7333996901,721.8703697615,581.9254580993,898.6640642726,971.45892289,176.2637922286,1399.4556651381,290.4388499116,104.2903298214,147.4433978957,254.0448506237,188.5794003542,216.8758661975,1193.5539819557,457.8701633487
Sde-CMat_184 ,Matnog,Contemporary,CMat,112.67177605296722,163.20186309622815,161.1285156315914,101.44170680469651,136.41603534496957,202.25586985084018,238.23257997857894,274.3275110416926,146.960527842717,169.98801395760228,371.06369828082074,332.6786739598587,1727.4685350902719,571.4635875129927,642.5175400075004,712.6969967809392,978.2810373442235,846.909137241493,448.28167195999663,367.39742013334825,857.3246956952773,258.84997870560085,1077.73317728692,739.0576090483337,611.570250092244,975.4398263818427,586.8810317954141,166.25802262751097,1445.8240443077054,359.8504273750415,131.04442424231533,132.0364216427041,277.5056891543127,188.1116134671382,228.97150233705938,1228.66122246063,498.8093881657002,110.086843937,159.0659331073,158.4496937735,99.3749889886,132.7423022818,196.9385690391,232.5300274129,268.0218282999,142.995900925,166.8825232078,362.9796424741,325.116580416,1677.7658168163,555.320432114,623.1666967835,692.6253022834,951.5243263526,823.4740711527,436.9732134153,358.4985446983,833.1016357824,251.9402365015,1047.6304017097,718.341185746,593.748672441,947.9880828678,569.0735869788,162.5113928227,1403.9433285254,350.3303501739,127.8483678694,128.7119902831,269.6626578423,183.2945340345,222.7840920365,1193.0268688394,484.7371708982
Sde-AMat_008 ,Matnog,Historical,AMat,94.64013088716644,143.07856322122475,136.77435888385656,92.70468918911277,95.88514043505381,163.48077022527752,193.6302649001442,197.12689881852754,105.97400393101131,131.12159966603514,343.0770296452533,298.5395739349308,1293.3406086352118,426.49877110890964,437.67559782863157,553.0282459361096,749.1487675948482,661.1358316486861,333.62617881314407,263.5399034879538,655.4035260801164,200.7660177576374,794.7878453094007,573.6056782510176,466.89356313105236,742.5446378338745,429.01330791947464,133.43663620250624,1063.6611052943506,261.1749562240032,91.29780113650047,111.12615720706806,220.63931182896687,144.59191094141474,167.4420674293052,916.414530118663,376.9991840106422,116.5099570386,180.0655691683,158.9363634235,111.4745289855,122.447665536,207.5422723911,240.5601121065,242.7773005292,135.390122676,154.6677661146,417.9069334164,366.8163966122,1679.892816569,551.3042914686,575.5894987089,714.2948651934,960.3913199403,850.0668830681,419.4232792266,328.2696333247,847.2355817989,255.8259593727,1024.3658525714,739.9710331051,608.5041911113,958.8980374141,565.3729443329,163.6598783817,1384.0499984603,332.0728732646,113.8972778628,139.6422286098,285.240868647,182.4141408416,214.0092949769,1192.8458848214,487.1527622746
Sde-CMat_192 ,Matnog,Contemporary,CMat,103.14460298653538,154.98355083404815,155.42996109029306,86.33259856589514,115.39026768168101,183.5477564272851,207.4355701369705,229.53071085926607,130.04375028220312,157.04865531818479,359.7334581528524,295.2052826936537,1445.06942892505,463.56616080893997,510.06285672831535,610.8932749477112,828.1453304588815,741.3695362671236,365.49590810978987,317.83703920116034,717.2791112832228,205.41014845902822,895.5400083980672,646.2316883982089,535.7666758618064,837.0593021717459,475.16435026656836,145.55614844660454,1194.914460852324,311.2995853052974,116.81401846632116,122.85876842521233,244.45792540427067,167.17887952672132,204.13910936261078,1020.0478154106406,425.037009454765,115.6871964677,175.9568374306,168.8633406093,95.5818881605,132.0660252249,209.391124404,233.8349422934,257.4992105406,148.8728248579,172.0389237675,401.1257540381,330.7491589014,1669.4698425607,534.1277143333,593.32121026,703.5730383772,949.8529388594,851.7111812204,414.7124744159,358.8034628697,826.4824143386,234.8130861885,1030.1903997058,743.7725073763,620.1273436986,963.9526853634,553.3614275436,162.920145228,1381.8380718965,355.4292309923,131.9824558954,139.3685523804,281.687785781,190.0580134847,233.7500708772,1179.8323043193,489.6412298242
Sde-AMat_010 ,Matnog,Historical,AMat,102.18617178708672,161.3353442839479,154.1977519853322,100.63639910852336,117.32528003090384,177.80377685420524,215.22221579627882,261.2350044699408,128.5737144271721,169.83948841668123,363.2089148223375,319.7413494888642,1520.0553227979728,495.5203938847723,531.880435415799,599.8222432538242,850.8730081181915,718.817176772599,379.80524164472763,319.3985057837466,761.2113368692297,225.08143594432661,991.0569307545405,683.3915204228173,548.5292364474659,896.1476841514238,535.8998155092144,165.7830373500558,1251.9038786799008,324.2686410636867,117.07747080459167,112.68444128738444,260.3874096895624,151.01684174703826,194.80573714149168,1056.6644379774737,463.45340676313936,109.6038881696,174.3366233831,162.2040411249,107.089305872,127.405687215,192.6972493181,231.5563262008,280.236057387,139.6409914613,179.5625034365,388.1859896261,342.7276910165,1660.1245735776,540.302054271,583.3279279803,653.8556923072,925.1849772672,782.3741378333,410.2643331345,343.9415623309,830.0183420066,244.2409186666,1079.5573003374,744.6473286138,599.7619845637,976.8139306832,588.1484910352,177.5937459568,1368.0914681934,351.6111362287,126.1393283092,121.7032196071,283.9315779577,163.320707947,211.6037165811,1154.8610551848,505.2787076208
Sde-CMat_165 ,Matnog,Contemporary,CMat,87.29885273255312,119.46535540335535,143.3285919267332,74.6995359523069,75.29463572851655,150.84357247851165,182.43667738229067,193.3141751277438,106.04002635467417,131.40579851931955,291.3420444743429,233.4722634329397,1123.7278555160055,343.73633791908003,395.51197102252155,463.7627806107127,635.4890828150944,556.9018086101175,267.92469121281084,232.20072664548235,540.6157429300871,167.08689955436358,714.0187241537086,488.8343217504782,387.69694116275923,657.5919623064138,374.2028336958579,120.00001487504078,919.953268222908,236.40733568620493,84.97925058012682,89.64812280137261,188.65649276036055,109.99823138437273,141.4708505752687,796.8811229252515,327.1142897910302,118.6244128134,167.6949443143,178.8643817245,98.043574736,107.9934632542,214.479363293,251.2593553128,262.8370468068,152.1882720572,167.6496822608,389.7485294687,316.3447416386,1652.5850077039,501.9241408657,592.3996242701,676.3976441123,916.6863652674,806.8308434801,375.4973015827,321.0303751388,789.4661536415,238.8814097894,1038.1247295514,711.6849057066,573.0249191707,958.8356679722,562.2055463015,162.164824148,1356.4963147856,336.8961144533,117.7556392734,125.5602569369,275.5281069962,154.9618256825,203.1629104705,1175.5973122388,477.4112465533
Sde-AMat_001 ,Matnog,Historical,AMat,118.01866229118174,242.56588571777777,169.22709431828582,108.38566866011394,165.5347640734115,277.96965793715685,274.0412646194912,282.95958122065775,174.7966282092707,169.16203985457258,486.3187028654461,417.1847627585649,2115.899125945101,697.6604754306209,786.1865970347369,958.7144135008506,1255.3904607719228,1148.49055196658,524.3718189843921,417.21963054602315,1040.9034865808887,326.98578574788246,1207.0859777639869,896.0170454730257,731.128224595529,1130.3911829592623,698.9286838564077,194.52510546672374,1796.749745823889,341.22067272926176,131.5209272771447,163.89570308583438,285.35846450457706,204.04140589458794,265.156371735171,1549.3309064547861,566.707446634408,98.5776156581,198.7800929224,148.5944960832,92.393773843,133.949297859,226.0812291377,227.0976554695,236.2658536825,141.3907917383,146.622930503,409.9502388895,349.0471561247,1687.1962646538,558.6357269164,620.19452076,768.1944099011,1012.452497999,923.8746968622,430.1144041106,344.9686524139,833.4434829242,265.0929131201,968.9963205409,718.7140234958,581.2799778628,905.8999096856,550.3673880729,163.0070525135,1430.4841184021,277.1591998137,108.6002414743,134.4864071085,228.469113145,166.8572568988,214.4045180793,1233.1476180078,453.912733179
Sde-CMat_195 ,Matnog,Contemporary,CMat,111.82920954044164,169.99424715119034,157.98359670927863,97.32671601199749,128.80344580833233,192.16407127847805,242.22589604850265,246.98782893612392,143.26395259729506,157.0652217945462,382.63588284059296,335.6667559189322,1563.2541682997073,545.156653533239,583.2881859318771,666.7222762708999,933.738385217942,793.913574489497,420.52754425256154,362.7102911217712,785.9508217154621,241.67845262093596,972.9615287646731,688.87248382234,562.439975955977,869.0588621182399,541.0012833866108,162.26490925951913,1322.1336055515458,306.43083297933646,121.64625188755308,141.30440611633443,242.24320823967375,176.76793764809273,222.86211631912676,1103.1010035433249,460.1993383571513,117.1874663648,179.0252166319,163.4158775361,101.4515339161,136.0928929803,202.7701370138,254.3539998527,258.8455729037,151.3865581805,163.0148480764,400.0148239275,351.5968206505,1658.0460948422,577.5860181472,620.3889057245,706.2574121304,987.442010602,840.1334550375,442.7616947572,381.094917961,832.7135663196,255.2308697956,1030.1611807813,729.5210272815,597.0018815086,920.55376066,575.6819184107,169.8969927786,1402.8715556448,323.4545701828,127.8564234511,148.7606574254,256.660718765,186.2609221565,235.5197075757,1170.5507126305,487.5372905464
Sde-AMat_017 ,Matnog,Historical,AMat,127.2041137410658,195.3013324234374,176.60576272256796,117.46498976026861,141.2332301907026,226.97066031454375,263.6267951031533,310.5413289659204,169.69031232716264,200.1171481186458,430.6007950896747,401.9684502465585,1911.651604877259,620.1305338433918,686.6353646057347,818.8592799915319,1110.6372513690553,951.7128101862716,466.2360521480079,398.9144159491356,956.2964018618077,317.0679682938029,1166.580267686819,806.8244343140891,664.4176041029917,1061.992851211669,659.3621823303488,177.83441113353175,1611.7107855622517,350.261631960225,123.95633315809275,169.50360899296533,306.3210159168974,192.1857931149959,243.8461996087083,1364.379731300667,547.3008560117917,113.7808383292,172.6396354567,162.9372546222,106.4033433522,123.8709993997,199.698743314,234.6561133356,277.7114502814,148.7951299524,183.1510264522,387.3559273226,359.9241628404,1661.4542198965,540.3642191759,592.8072425285,713.8335174948,972.0828674601,831.6663841054,412.3726873073,354.5796298197,833.2671928037,278.4145479459,1018.1205246628,703.8019000912,576.4059543319,925.874996611,568.6258387755,159.3870669605,1399.4211202113,307.9236745536,110.0890360219,149.9567251199,266.9012549547,169.6636635089,213.7720286776,1184.4572660635,476.9901720841
Sde-CMat_152 ,Matnog,Contemporary,CMat,88.35879078178927,135.232941328694,139.44634567549622,78.3890894373063,91.35693580046343,144.95385511182508,189.21596375583644,223.8161284869569,114.66195703218223,140.07230966872075,306.6740524014544,252.51635054498945,1245.4845780971236,383.05748439706804,428.19678852832385,495.6061469325517,681.7672118727991,584.9732166843282,296.76675981062976,260.1884840649178,696.8556393475624,183.19801084209405,793.788221205228,629.3807451200028,524.5087899549443,727.8367167815594,521.6053091946054,122.80237716514283,1107.0611869371494,188.01644641650375,82.04040584864278,100.67401533012385,131.4103896844158,122.75393264641261,221.28881022961826,883.1833583548548,362.63661665117326,111.3515598605,174.6521890338,164.8025282982,96.2363583803,119.9195134799,189.0300420986,240.8867143491,282.1837696382,150.5834777713,168.3248182345,381.9497670664,317.5415459824,1666.0396362713,509.6595046007,580.7496043883,658.8261825672,898.7823491411,773.7148360428,382.816742193,332.2038658077,927.221032338,239.8932279001,1052.7087902889,835.5244570662,704.2761208379,967.3390823416,709.0762407826,154.11694927,1483.8369651323,245.6028268605,104.9272643211,129.8014450759,174.8668006036,158.9660698863,290.7489447885,1184.2011967393,482.3055440966
Sde-AMat_012 ,Matnog,Historical,AMat,79.92104917454472,140.93659097001742,138.88221295029106,85.29849618580627,98.18504438232934,143.1437923075255,184.17119594116772,207.42477687393082,98.8458030988671,142.91848869792875,310.70194678710976,265.89027001562124,1319.1180338632703,422.29944973229607,455.9123160356605,533.2176952172724,866.7295184593922,631.7101381204832,296.0558666998173,298.47030908827435,670.3776600620355,348.61390893613236,830.1414184964874,443.0364084016572,351.1186785845492,613.9625338583863,472.24186913107354,128.79473343673652,1101.261382168761,258.6593393740308,99.19201643700973,96.01164332418239,201.70781783808,139.19729432215985,173.0766655219876,929.8498635696517,389.27122249588393,97.5369787967,175.6708629238,160.3744050803,101.7801990189,124.1077420377,179.9176957596,226.7392028146,253.2421132307,124.9949067852,167.4215824499,375.3573085202,323.8954819325,1694.720769968,540.0421315148,592.7369153364,681.3694859077,1099.6328607187,803.7306622616,368.6424614852,368.3770139003,857.3291118956,439.7369909913,1058.6262267608,565.4715369697,452.5677732407,784.4097972162,615.1925084741,156.6222634282,1417.2683881889,325.5845523281,122.6051782757,119.501040902,257.9780832947,173.9085189545,218.9502622435,1197.0502152492,497.6417706842
Sde-CMat_178 ,Matnog,Contemporary,CMat,100.55986306081569,177.25544718651105,157.08104029990375,97.5568916850573,121.81632757327726,193.6488265881826,224.16277081185888,257.5826872207059,137.8936191487119,171.8496696418704,369.3499206754754,321.56249542272496,1647.6059867748265,528.5154947305235,588.0104018352397,680.9341980079574,923.2827252496876,807.711075036761,416.457923025232,356.6129591745791,820.9389544034564,239.69168464058163,1048.6505704882634,729.2638129524115,599.8700564170211,960.9168721969712,565.1665464850252,163.33245982195314,1369.8298314902768,355.4340960988973,133.5793902901569,125.67207840491058,270.3371833977708,184.1601980482211,203.29619864722028,1182.501684878673,465.1115109109749,101.7580679293,179.5928046792,158.4308033278,98.587124630900007,123.5253933468,196.2997719195,226.9516998911,260.6578386684,139.8317038107,173.4743606412,373.5253791415,325.3581275974,1672.3377071567,536.3014579106,597.2591797988,690.9344312865,936.4427377699,819.361607094,421.9238274021,361.1034870657,833.0352147651,243.0244006132,1063.9218014435,739.9224711019,608.9925208168,975.0186668173,574.1240795446,165.2434863228,1390.5341925578,360.3310839698,135.2733101339,127.3182865562,274.3217147479,186.6145141742,206.1583913451,1200.3973218987,471.9542068134
Sde-AMat_016 ,Matnog,Historical,AMat,114.3277594694307,201.17608527069015,177.76041252621457,104.9876164645145,125.87964365456399,217.65756681820181,249.1401392002502,284.61610500266846,154.265296917356,189.12618328547217,439.64962113251045,370.1141875318481,1873.3574530723015,625.9810685377794,670.8150432667712,793.8123080621135,1093.542965699734,934.9106747980792,428.9956366156186,377.66062162779156,945.6009686062085,292.88689812077615,1139.9393007583737,817.7531567855243,673.3298798819268,1026.5535127871124,686.0843236237366,168.48591609935838,1585.7591409050744,319.8113433339881,107.01775924494962,164.16986785549298,280.2730515983477,199.0240780554957,246.54504626069857,1354.077647148763,519.868717335531,104.2646021121,181.6857692282,166.3147190079,96.7497684894,112.9506813129,195.8129388092,226.2938114139,259.5179136964,138.394259256,175.7775667886,402.838049871,337.8264126659,1668.3528853138,558.6720982929,594.12855177,708.705481809,979.5446004896,836.3541213667,387.617111752,342.6321571957,843.905891772,263.0583065948,1018.685762702,730.4737498745,598.7431313279,916.5690075622,607.0921270332,153.9100664556,1411.1034974378,287.5200240995,97.0255041621,148.3640155034,250.1224252531,179.5482211447,221.1394148793,1204.7625297111,464.0400105096
Sde-CMat_149 ,Matnog,Contemporary,CMat,103.8861704012618,149.81243322134517,146.6252606243548,90.11745761754494,86.72488644950766,168.4992114421905,196.94673839558752,229.9938537338118,126.03819473492945,155.9909770249869,339.3210323812097,277.05342395222266,1349.091541138762,435.6518116268656,470.2143881085096,587.7922658263548,784.0762758542118,699.1635785897319,359.64994578207575,296.67615804086785,722.9247113888,213.12545040351227,840.8111715105836,635.8222098719422,525.6919865237057,784.4520296074771,484.9551370219825,140.9937691460159,1162.998180689153,248.14507463822454,98.56831564128503,108.19088605330857,184.77126054906378,134.93420632056203,226.20704493470126,928.0123957912201,421.08338807651864,121.6108023569,178.3251557775,164.2961505253,103.629640248,104.3794240533,201.8969433483,232.1484954701,269.3164344806,151.7456032774,176.7863225498,394.0395124768,323.8476674243,1644.7378731899,529.1847059743,578.6777859344,713.5615486146,946.4620252851,845.8537565272,427.7533231432,350.3958576213,878.1675136798,256.0887875471,1019.0702503248,771.1564054779,642.5483766634,952.1668951701,597.7605518386,164.5835286633,1419.7936333179,297.6727883701,116.5521665919,128.6348468861,224.462636303,160.9121362573,272.4311602441,1133.2063040395,511.3556919325
Sde-AMat_020 ,Matnog,Historical,AMat,130.54094265547494,189.52348855516567,181.10034048684167,117.90258822371115,159.52899028693818,235.03613751806338,273.3500641314174,309.48646590319584,179.02868730616888,164.1568152334834,455.4002229325102,403.1929889341951,1967.1530240968368,627.372033048653,713.1015616643257,837.4801630451493,1101.6569069527272,987.8915022952672,491.1764646528679,393.22094008494764,990.7106633923147,292.90536768785904,1189.0690691457078,870.1440826236767,709.1047543723286,1121.21967916205,688.7844238484566,187.61272365391403,1674.772831387714,328.0717650869243,118.13185740472375,156.43177299883814,280.08795254519634,172.8538844140044,253.821213887965,1411.0552000589666,556.3794448844782,114.3889757799,163.765105686,164.620487826,104.8696665672,136.5739848588,201.9709992523,238.1436477231,271.1241709409,153.2255792715,147.8051081221,401.7473722893,353.7403771286,1666.036320557,532.9697225012,599.200388961,711.8198066957,940.8204812059,842.083196642,424.7080358274,342.0078113721,841.60896865,251.105342177,1012.0247951644,740.1551421987,599.2641752138,953.097434704,578.0026763416,164.7894158232,1416.7941989154,281.6453941342,102.6458925445,135.300636447,237.923148864,149.1300073642,217.1810532021,1193.4478916954,472.7624950619
Sde-CMat_187 ,Matnog,Contemporary,CMat,95.00518640032239,149.91841480285206,152.90104968328373,95.68262865416062,130.57881915502213,179.2130298711843,219.01646836201607,238.89573481709547,120.26980035956657,163.56284142570405,348.333431667605,300.93180333371214,1493.2886001974632,468.62058103239565,546.7649065617234,625.82557228346775,818.6151497864794,749.5113593979612,379.662382429824,299.1664125225958,736.831366748756,209.00946257432932,913.9592839770767,674.2657712704167,537.810886584764,869.1494228153467,487.795439702187,166.34617981186113,1253.4143482473821,287.0877305714058,114.57456811160176,106.64884529407723,202.99561629838215,156.06189552879334,203.19538914660424,1054.0617211942479,439.2663288896154,104.3378722855,166.2885441508,163.6085218148,103.9738654681,145.7938009762,199.5640766861,241.5224443025,262.4107962841,134.3098439915,176.2028563779,380.7295628563,330.205077478,1680.0865250093,526.0959551528,618.6126054441,702.3314938208,915.595697479,839.4215625919,420.9164700085,330.2970183621,827.22099179480006,233.1344377241,1024.7033728097,756.2781410421,606.014781362,975.3198614341,552.4121216813,182.3799390472,1411.3478060932,319.9085037887,126.5847668407,118.213751281,227.90569314,173.293099685,226.9584844565,1187.0534589012,493.0652984463
Sde-AMat_022 ,Matnog,Historical,AMat,110.20641572512916,184.55628087033506,164.30706542963995,117.22176273973184,128.00553189803952,246.26254287426664,226.59490135843743,278.9642576526606,144.18521941645056,158.30406634448786,408.73856315000415,370.5365609457317,1853.539518882346,609.6428624849962,704.5169579701328,750.806014321176,1083.4741159378198,911.5521627552698,407.9228377453879,361.75969731202787,904.8523955603202,276.8799064183605,1144.4525435324788,786.5249396989836,641.4637405380682,1000.8414441262363,681.8757673726207,175.7075054799878,1578.579758488731,324.224963703229,114.47987630762913,149.81435389377765,276.2856618204428,186.0675078029477,254.66769805572122,1318.627612054537,534.9281005352492,102.1567454232,169.7063700977,155.547281153,109.5960054322,117.0803173075,225.7289331966,209.3459659928,258.5503189977,131.8582012208,149.0473637671,380.3504448891,343.7146284338,1684.8777275339,555.144934323,637.5156715772,683.8863009923,989.6016861504,831.6787556912,375.2463756918,333.9034788227,823.9496355922,253.4494089387,1043.2584429762,716.7399842594,582.3710595939,911.6974856835,616.5594541167,163.0954027379,1433.9980415799,297.0255505276,105.6053574715,137.8357697395,251.5759212653,170.9439434551,232.8597591669,1197.7100834469,487.1700690611
Sde-CMat_177 ,Matnog,Contemporary,CMat,110.46439322831587,161.55938014566044,160.1665743112463,98.67888852784067,138.1980130696531,189.78763965917275,240.02740793828102,243.7065318437116,136.99187826218022,162.55023129783606,381.0290761431469,314.1557868640494,1662.8564261613958,522.8821589466215,591.0720410888422,679.0391309786573,920.5897018890936,817.0857065207115,413.19903229181216,339.9373747666473,817.1211450796327,244.78955121338421,1042.7823125741106,714.425472634655,587.5604179018528,963.4737537604283,554.9697704306425,159.45286713712622,1371.5710937548151,357.1614839642708,126.11611762978619,128.36945598840882,274.80926470337556,175.75443091213947,223.2094234274395,1166.3573013290395,496.50314544442693,111.5897505406,163.3806737819,161.3435587666,99.569945705,139.8555038984,192.0087004786,242.5805806315,246.194117296,138.6378359904,163.8643903384,384.7121036974,317.3262957964,1684.1928365394,529.4668094963,599.018673645,687.5637600639,931.8067046475,827.1606162399,417.8353624024,343.5970275755,827.4131718662,247.6991839326,1055.7635601495,723.3513864377,595.1981964445,975.5603632566,562.4880927134,161.0479929531,1389.2915929888,361.3681540464,127.4834116844,129.8070378911,278.2716619372,177.7568680115,225.8958605189,1181.4455498482,502.7472052961
