sample_id,site,LM1-4,LM4-5,LM5-6,LM6-11,LM7-11,LM7-9,LM9-10,LM1-10,LM1-2,LM2-3,LM6-10,LM6-9,LM11-17,LM7-12,LM6-12,LM7-14,LM9-13,LM9-14,LM12-14,LM13-14,LM12-15,LM12-13,LM14-18,LM13-16,LM13-15,LM14-15,LM15-16,LM6-15,LM16-18,LM17-18,LM17-19,LM16-19,LM18-19,LM15-20,LM11-20,LM17-20,LM1-4_norm,LM4-5_norm,LM5-6_norm,LM6-11_norm,LM7-11_norm,LM7-9_norm,LM9-10_norm,LM1-10_norm,LM1-2_norm,LM2-3_norm,LM6-10_norm,LM6-9_norm,LM11-17_norm,LM7-12_norm,LM6-12_norm,LM7-14_norm,LM9-13_norm,LM9-14_norm,LM12-14_norm,LM13-14_norm,LM12-15_norm,LM12-13_norm,LM14-18_norm,LM13-16_norm,LM13-15_norm,LM14-15_norm,LM15-16_norm,LM6-15_norm,LM16-18_norm,LM17-18_norm,LM17-19_norm,LM16-19_norm,LM18-19_norm,LM15-20_norm,LM11-20_norm,LM17-20_norm,centroid_size
Sde-CMat_130 ,Matnog,108.09588949492945,114.74275635707899,142.03034939906334,84.0521998284399,96.77671181585994,140.0865062202637,199.23278030409557,210.11011910817146,109.94299183363168,139.90049664776032,306.48376974647454,252.96358761839616,1243.334898033772,392.8457390185619,438.2400803400004,511.36912338575945,670.9579555568291,605.853660701031,305.1271452342449,248.50898114522946,633.613536460996,167.7848501127559,786.377700957142,568.9372828960062,475.7268748780649,433.1134012243098,115.8089902030064,1047.0820615240812,266.9445917524646,102.28967408785707,91.69532696168329,198.38123969176107,136.20131836296594,153.31590579913745,900.4480813027757,342.9204160865899,0.029650787600215774,0.031474028414065165,0.03895903667098836,0.023055584593351892,0.026545928250435072,0.03842583895651448,0.054649708507873415,0.057633371106351486,0.030157449226079824,0.038374816384317945,0.08406873935842332,0.06938811126035901,0.34104774149866834,0.10775789552881722,0.12020959909555468,0.14026895318282134,0.1840442955032417,0.1661861361629493,0.08369661618654958,0.06816620919733368,0.17380069194127712,0.046023516495146,0.21570402254490864,0.15605994466408146,0.13049225635342587,0.11880334697751337,0.031766497197526514,0.2872154339199266,0.0732231117025955,0.028058138142400088,0.025152100383990506,0.0544161302474302,0.037360128868166705,0.042054673677468145,0.2469936176896238,0.09406334013873902,3645.6329913524055
Sde-AMat_059 ,Matnog,120.37199222514349,124.49568299736337,141.65857040098206,93.60331885339323,111.75122780506713,156.8177817044037,191.09315770756942,232.23494130240175,127.58298404054516,144.4491115966104,324.85426621894624,288.26695474386236,1396.2648811013369,422.9806147937397,470.54701918989997,627.1029302786744,791.2621908912937,722.8222059307601,429.6096115165605,347.26543516716436,726.4902083842906,247.89640089862138,877.6558802470873,609.7694070279682,495.4530472293414,459.28283942725307,140.43989868324454,1174.3769937362747,292.61326761391047,113.1629268813775,92.63516052579612,209.32450413654405,147.2834117236561,171.47284723620243,999.0537080397079,397.2158798253666,0.029906686256306,0.030931226299741817,0.035195383429186704,0.02325595047277674,0.027764838372634472,0.03896172282395648,0.04747751538911001,0.05769928202477493,0.03169827303520257,0.03588869952772613,0.08071075703940356,0.07162055902057805,0.34690508113957824,0.10509046419598475,0.11690844200228208,0.1558051024957363,0.19659083190383758,0.1795867670897185,0.10673745301388746,0.08627886126349751,0.18049809036797676,0.0615904061127097,0.21805553406857242,0.15149855051472674,0.12309639945565011,0.11410983176190305,0.034892601760144956,0.29177654742643966,0.07270041001393165,0.028115578113525063,0.023015409406581536,0.05200713351374448,0.03659288762903477,0.04260280609277322,0.24821709142819715,0.09868915911718537,4024.919083095084
Sde-CMat_129 ,Matnog,93.5047820138093,140.35842217081242,140.14993141246987,81.17899383584393,89.96169115823689,151.07441740086242,179.50297094736345,206.43769846135174,110.19345927236336,140.24291050021031,320.5048532936904,255.0741817348435,1244.0484305500852,399.65697908251275,418.1031165106163,536.8934293426396,714.3206051772132,647.0484326352162,338.63300939043137,270.4853359289742,661.126805413311,194.0254713986028,778.5488824345201,570.7040207541908,481.16465339989384,427.00299543751464,122.56725512811313,1046.9630441210616,261.4977674353837,99.24571731314148,112.43351959269077,200.39778204034593,149.08061725455792,168.4901202796176,912.9785616536678,331.0925902834584,0.027649463917330218,0.04150413535782733,0.0414424844178889,0.024004715187484746,0.026601768166833687,0.04467286659349602,0.05307922024276483,0.061043847938609896,0.03258432360846572,0.04146997843344808,0.09477362746179495,0.07542570799297205,0.36786644972688015,0.11817899560280418,0.12363353814328237,0.15875996053195043,0.2112253659426313,0.19133291266611696,0.10013414258294184,0.07998280274938889,0.19549590253421986,0.05737353913820542,0.2302177361321679,0.1687577885266643,0.142280901959755,0.12626524184824947,0.036243268259910776,0.3095880904457731,0.0773251691458865,0.029347064617443817,0.033246711837876156,0.059257838201464824,0.04408329776058358,0.049822708537087416,0.26996873586648273,0.09790443259881497,3381.793668527587
Sde-CMat_120 ,Matnog,92.8209114991875,136.0882968894093,136.13665462089924,84.33198519357879,84.8108956281562,138.17322808771607,186.31966905901263,197.59627221648185,117.98771021636111,125.00493429725084,315.68875425596013,249.9662650610678,1215.313847723332,408.2469976862659,428.7842054281034,535.9249716099913,697.9144259144741,627.5617497136437,345.04884600218566,295.03109483212097,636.9708470983661,178.28705833727807,777.308313979569,565.1339830562307,470.7291698038799,437.6477460473092,121.49650565448367,1039.7993374572327,248.80151105176193,95.11908227737482,94.50846843267531,190.6513128138382,126.57363771560014,173.80175854487206,872.3987411108409,342.963801721829,0.025683618597145963,0.03765573787619344,0.03766911849820793,0.02333472606839244,0.023467240959112807,0.03823263996467455,0.05155479772788082,0.05467504261548189,0.03264729142822657,0.03458896280371029,0.08735132448887008,0.0691658604757157,0.3362782894135791,0.11296226262651779,0.1186449240243896,0.14829085757941282,0.19311346591107695,0.1736468255425814,0.09547528477118071,0.08163533401665556,0.17625033012651053,0.04933216807703773,0.2150818166530996,0.15637301382489907,0.13025112837746525,0.1210974726258541,0.03361817786224887,0.28771328754997627,0.06884357213302075,0.026319524243672454,0.02615056691666392,0.052753366932823634,0.035023024262902866,0.04809108212666951,0.24139341199549902,0.09489835139280821,3614.0122213737445
93 ,Matnog,118.58476522901243,165.8421419039805,153.15246552324905,100.87255937097066,117.50136002876724,186.84900270004118,236.39254735767366,243.264057885418,142.00734866692636,152.0172841692023,378.06253594394934,321.9952750486876,1529.6278505629173,498.688090299989,546.0719966624273,619.1842268341305,878.4096132435824,749.3932380882148,355.3105021335704,295.0022984740966,765.7777076046874,235.8428040984291,952.7313500916666,671.2198188214425,544.2454754206415,536.95828126591,157.83333322783878,1277.6860050828216,294.49669451788395,103.33728359120902,137.33988961609052,254.2131988148724,164.37297038835186,205.4291006839343,1075.1343937281886,454.50054213966575,0.02593620829066074,0.03627208206285349,0.033496665767884036,0.022062291944542775,0.025699251857998602,0.040866587234637965,0.051702479106721655,0.05320537813405339,0.03105906704555997,0.033248385139344847,0.08268776060905597,0.07042503736582982,0.33455179898344434,0.10907031908452902,0.1194338667347519,0.13542457200507863,0.1921209242148957,0.16390317151729222,0.07771156078437755,0.06452128184148835,0.16748669266598737,0.05158224228160657,0.20837616613988444,0.14680551077663484,0.1190343800445115,0.11744056497824563,0.03452043943335286,0.27944846282651153,0.06441069892221041,0.022601362883644307,0.030038226047166775,0.05560011407843633,0.03595075294127146,0.0449303241779164,0.23514748730442614,0.09940586133798404,4572.170453755691
Sde-CMat_142 ,Matnog,96.27891804403494,134.83644413139942,133.4101766063219,89.85377540092571,114.40559075543472,144.20937607277835,196.46522236630068,236.65919767889855,115.06317855899859,144.02199951483112,317.14072240291057,282.13747516060323,1327.4129095949384,445.2319178152101,481.0044420926797,588.306498801951,743.9685606328402,683.5840901041582,374.63164728575714,295.7419861969044,664.7140516246741,193.9085174952611,811.14928683288,629.1169223490973,481.90507208324755,417.46117599174426,179.29684580705822,1111.1333840552988,240.14068727219038,104.78758187380777,106.97992350441271,177.57116205062687,140.31330691082016,174.54591573935494,935.178827015737,392.2651409182443,0.023258867496230358,0.032573517146097485,0.032228962304249535,0.02170669445132652,0.02763787265444322,0.03483781120449155,0.047461673515537935,0.057171653279902236,0.027796731394247855,0.03479254515225776,0.07661421825133483,0.06815820414060025,0.32067374254178294,0.1075582317701179,0.11620008628072641,0.14212190145871242,0.17972642946824777,0.1651388704533627,0.09050276032525262,0.07144475457108608,0.16058028448709383,0.046844029891881106,0.1959558142674475,0.15198080154849095,0.116417658663542,0.10084943178081399,0.04331417161554595,0.26842536949324813,0.058012704537902915,0.02531437340143943,0.02584399488585815,0.04289728440236729,0.033896606647615575,0.04216645147936798,0.22591862128000698,0.09476262427289334,4139.44995643658
Sde-CMat_200 ,Matnog,147.29227045765163,205.36036856728225,186.0531327397633,125.58266771752386,174.08346732854903,234.07759741344321,297.66142678476155,331.69820064252684,186.95796222306237,189.96938866696394,462.6413336659944,423.26252899798493,2180.8248141179793,686.4900270949462,775.1519337140687,913.8619255808014,1207.9532361827341,1058.3096257572734,545.3355040444461,456.9844356387206,1105.0429598097805,341.2765002417982,1345.1188180532752,948.1544918373219,788.1277755194839,757.2585958014937,195.94922126918493,1839.8515306164302,424.64788046720537,156.21255008686097,150.80608806427557,316.02747796443265,219.45903425352526,250.07408937410932,1610.466404411343,570.449566652618,0.023795569559521914,0.033176669215760374,0.030057519299010932,0.020288309059651864,0.028123778953969246,0.037816035656662667,0.048088220544334606,0.05358697765764175,0.030203697593652264,0.0306902038250831,0.07474128820306514,0.06837950775975357,0.35231970014608466,0.11090480947099335,0.12522844342462805,0.14763751655392404,0.19514897263057734,0.17097353606521568,0.08810081397650454,0.07382739699831371,0.17852346585949186,0.055134384684963886,0.21730854104806044,0.15317759780323956,0.12732473500404862,0.12233771354703325,0.0316562662138176,0.2972343011615366,0.0686033160230643,0.025236671212362994,0.02436323879985678,0.05105531886539182,0.035454356829584595,0.040400323589598046,0.26017635026178315,0.09215807660038922,6189.903128362477
Sde-AMat_018 ,Matnog,141.63479245104293,228.00357610645062,181.49937842386677,124.12954756161,155.30151362977756,238.86810359051708,290.75270630370755,330.2086037183768,186.3664438429032,209.18863788344248,480.58628828838846,420.6929021109103,2145.5387932539206,738.7045521505875,808.7675719333522,923.4371414865063,1230.0332179026143,1076.0619833279586,502.8082026338571,423.7358437244128,1076.6126942760288,307.82146220861534,1310.138692764182,949.2371636198247,783.8613819013156,778.1623691601902,202.8347306278931,1845.4340735849114,369.2091269609271,140.51800505856878,182.483851889311,315.68833253937345,206.0413461590659,327.5935174377695,1511.2634148805757,634.3306037394148,0.023130389637259167,0.03723528281974648,0.029640678460523807,0.020271606650528125,0.025362303000193504,0.039009569699278795,0.04748284844782723,0.05392639430895089,0.030435519315543634,0.03416261370668538,0.07848458637927515,0.06870339254260709,0.3503881172909686,0.12063790134028121,0.132079898879823,0.15080659574152844,0.2008768262691776,0.17573177125119785,0.08211364904390367,0.0692003355884909,0.17582170790155,0.050270348382493724,0.21395885797594336,0.15501999948411407,0.1280124669314212,0.12708176069061178,0.033124956588709474,0.30137799076909716,0.060295572976466406,0.02294800699608126,0.029801452903365167,0.05155508762507161,0.033648629235587896,0.05349932435277182,0.24680455293359785,0.10359258321645862,6123.32064752135
Sde-AMat_018 ,Matnog,133.91542942954706,171.83456574374088,160.40080534691836,107.0390198924205,142.38579977416984,201.84804059205027,258.89173257174514,276.9927884958921,158.37271127217596,163.32922902815037,400.49777813921764,350.996425137821,1784.9465942552592,578.3598530904613,636.5998432275176,722.1974956575592,978.6139784024854,854.4989719451394,469.0380266873999,399.4752404997837,923.1685098312441,245.1153975707158,1130.071936857119,839.5800990038114,691.328751055451,655.5105264068685,188.83252828429747,1513.1742558182848,324.77246733707295,123.59755534431119,145.614426573228,262.0819474607321,184.50694105111592,242.13605081515632,1287.9130155984953,497.0542224762201,0.02709437718916515,0.03476634886831098,0.032453018595603095,0.02165662008685538,0.028808140943101124,0.04083881125566746,0.05238014979555192,0.056042437545516,0.03204268540195799,0.03304551055957597,0.0810305273302012,0.0710151890282062,0.36113849235506496,0.11701638920515318,0.1287997682152383,0.14611827356840038,0.1979976195900262,0.17288610843618876,0.09489790134911945,0.08082364287625173,0.18677964086047621,0.04959285920183762,0.2286412808331818,0.169867654383273,0.13987276912452642,0.1326258634243471,0.03820545376072695,0.3061522799480266,0.06570943892104604,0.025006818097232673,0.029461371363743213,0.053025608544292877,0.03733028132869501,0.04899006425045442,0.2605764039297589,0.10056626517650909,4942.554261151236
Sde-AMat_040 ,Matnog,114.63762362789102,207.12569194998486,172.07280316566585,123.37150456750543,149.459599253611,213.6466674728393,279.6196989734629,309.1574308899917,171.28462581825607,218.7960948913394,439.6961699039918,395.1225258987521,1927.2570899723396,634.3281392396368,694.8981342963731,800.5669667233404,1092.551229388192,933.8821631936654,493.6908402462111,422.31837547851256,963.2847755722341,298.24889361907105,1203.3125611316664,823.1108599060334,685.6031478284283,669.6760762752092,171.92532329182924,1614.0182726674223,397.64383075713647,132.3536253752046,129.7210705455747,328.34776284451846,187.1275960766076,226.36528352883505,1379.724353645992,547.661287707101,0.0212177773082106,0.038335990118470824,0.03184820395631766,0.022834293203678597,0.027662824761887098,0.03954292901076094,0.05175358940678843,0.05722059926062888,0.031702323651863686,0.040496014051891766,0.08138144459953911,0.07313150341628055,0.35670760136687063,0.11740502614050762,0.1286156621080223,0.1481734450059969,0.20221553752908025,0.1728481727349089,0.09137508242013957,0.07816506449186586,0.17829017390333093,0.055201585718233734,0.22271586889430667,0.152345995780105,0.12689529363981464,0.12394742149545591,0.03182090755029074,0.2987315961119432,0.07359816072579489,0.024496754732642442,0.024009506651610592,0.060772454026944193,0.03463462985469849,0.04189696213360991,0.25536715744736543,0.10136423693337945,5402.904458966583
Sde-CMat_167 ,Matnog,122.81287634747427,198.1875486411041,166.73817156446214,111.56418348202082,150.83083893146645,207.31339476177124,261.097303635254,299.691634114034,172.06002879442974,190.63245792256896,413.6441393963295,372.54088597453307,2018.8391748201439,661.459950480458,739.7611187192592,855.096134096167,1105.0547911177844,980.2323450457651,504.1844245243997,418.1002799720302,992.1342906209624,289.79233552233575,1252.9086412874003,884.2186699595355,717.9512335064339,687.5089623347175,202.36290730230186,1687.9903273886998,396.2490126980255,148.16680799706813,151.3721504373908,303.08395439904115,206.2464141409494,257.4286263849458,1441.9914636668555,576.8545077613243,0.021397180323162655,0.034529398237373714,0.029050103131084273,0.019437367013677122,0.026278634251504215,0.03611935672424181,0.045489905081031644,0.052214035915405445,0.02997730834107841,0.03321310597820562,0.07206751037440964,0.06490626025559898,0.35173401317361047,0.11524343585062262,0.12888552506918022,0.1489798685532638,0.19252913322885745,0.17078183387056692,0.08784197039043158,0.07284388534647576,0.17285546070223914,0.050489321998274286,0.2182890990210617,0.15405376772303178,0.12508567882662538,0.11978184762357719,0.035256853735889646,0.29409158463727464,0.06903682927827778,0.025814491142205753,0.026372944719980626,0.0528050658709848,0.03593346109648654,0.044850726592529915,0.25123221839739523,0.10050297892116855,5739.675718605229
Sde-AMat_037 ,Matnog,99.29235652204052,189.3568925721216,157.39752926869588,104.94617942893393,120.99225589619364,187.83239381429928,208.99290554497293,250.74591356933416,144.59767976205563,187.2641963099727,402.05071476730393,349.75981808356715,1613.154930534944,559.9653064080399,585.2465748267222,728.9621338969056,956.6964408227565,848.6780033400655,427.41940264728277,357.2467404982304,817.0543539282805,250.35664108876753,987.4592320922467,712.9840060669312,580.4356864377052,566.1188649577047,162.36550818865427,1376.0835888498523,290.0647963149786,107.13537513449964,133.0391385203994,232.90678283598817,171.3557407067531,253.85167527585855,1118.076544129265,495.1212243775861,0.020792629042621705,0.039652877238760306,0.03296032598020496,0.021976585658150482,0.025336764903158254,0.03933363476876916,0.04376481845882769,0.05250823877508779,0.030279933129080738,0.03921464957852661,0.08419269781981463,0.07324255769689743,0.3378077954212298,0.1172613008766276,0.12255540461602192,0.15265061447979422,0.2003400351970543,0.17772009365258445,0.0895051079071849,0.07481038029565332,0.17109784362020447,0.05242672194369779,0.206782014515373,0.14930466423345778,0.12154796536145974,0.11854990621038088,0.034000661272794476,0.2881631234952438,0.060741933411180435,0.02243502108865035,0.027859480349734584,0.048772579346973,0.035883289264549804,0.05315861059947093,0.23413434465296246,0.10368242138886692,4775.363246201642
Sde-CMat_193 ,Matnog,84.41874992920707,156.59535555453104,141.05514670273476,94.04661764066799,120.07551561663188,172.44795486064777,224.60862008271187,240.55959238558748,130.4766708569773,161.75943300401374,322.9807056291289,308.21304004420386,1398.6374107469383,446.0852766702012,508.9954417088034,563.5052977065789,793.5602767628179,664.2552114580661,365.8314543250895,308.90977131848706,704.0203233294052,224.65160480043326,886.9452550004481,595.1150362894639,495.3612490849582,479.9288237354473,130.24139038201318,1175.559908059551,308.8491650305049,114.62164235557793,108.56931221892307,230.94933985105914,165.27268597684255,187.30335257821739,991.2195023681536,407.4180508142588,0.020615722216949545,0.03824181657847231,0.03444677543949934,0.02296692318175256,0.02932338464008716,0.04211314592160487,0.054851190322536394,0.05874654312463431,0.03186342849705197,0.03950292487840125,0.07887442676263538,0.07526804676119107,0.3415582482134875,0.10893753054405518,0.12430068728525162,0.13761242253693962,0.1937936565261518,0.16221634331311874,0.08933891637714696,0.0754381940142898,0.17192729616367522,0.05486168752843984,0.21659900216556627,0.14533176913377535,0.12097111028936759,0.11720239072877084,0.03180597115589257,0.2870809687926172,0.07542339348243297,0.02799150592533926,0.026513479338032737,0.05639964392448368,0.0403608888665727,0.04574095079936656,0.24206359291012017,0.09949469008722961,4094.8723038090243
Sde-CMat_157 ,Matnog,83.28772848919581,143.656850284976,143.668616571783,81.66609734094067,95.40001981938997,157.30713756120537,180.17855168426675,205.58382697600516,111.93923409421741,150.06578930592408,319.79746038544454,252.1012374319888,1268.2053473294297,407.7419191169949,446.42223660150484,554.7649086845527,729.580330684874,667.5985032708209,353.6059100737006,297.8224575078414,656.6807908772497,188.22476418505616,779.8292286936928,581.7794141125655,485.24112831157476,428.52612222365167,122.4599094336182,1073.4434841904347,259.9315211671143,95.0512202164707,96.02865192201759,197.0635320702692,127.18068222949584,181.78675914378366,901.1517684437845,367.1354074016832,0.022935116503485942,0.03955908820633962,0.03956232831341934,0.02248856453255858,0.026270503574562107,0.04331799644726954,0.04961614573080935,0.05661204967954939,0.030824941703085352,0.041323931188319236,0.08806329749298605,0.06942164657456924,0.3492283667589452,0.11228074757155036,0.1229322277354516,0.15276677661315347,0.200906066072867,0.18383800024099992,0.09737320120230598,0.08201199485447495,0.18083156687752322,0.05183184814537753,0.21474321052270687,0.16020581764013864,0.133621867374527,0.11800413717924178,0.033722042140106025,0.29559638396200427,0.07157788823199121,0.026174453896242917,0.02644361131531969,0.05426579819866692,0.035022011247487626,0.05005900119241052,0.2481520527872442,0.10109884726181084,3631.4499852894487
Sde-AMat_030 ,Matnog,94.46309608206795,184.90264321728884,148.90383602463027,98.06526436052677,125.8568829919524,175.31799055570423,214.02782168991487,233.02136995745693,135.20422409651263,176.25390124317815,369.2482350483073,313.23059526888494,1446.500143305489,314.61310174809944,312.6714645562815,459.2901126259633,590.9322353276389,579.4965590901468,416.0190486793243,328.96364189776347,901.2057663171325,153.21624924716707,1060.1922710137299,900.8244732266992,749.8408091564236,628.0796701836161,171.41101807071794,1193.4175733480465,289.2597686262125,117.35293860832797,103.42829628472074,216.83316048141708,143.08653009102568,204.40023772207317,992.8409081019979,453.6626933035602,0.023048932350379234,0.04511612144513039,0.03633243653438944,0.023927859004368508,0.03070899538790134,0.04277747259747016,0.052222645539206886,0.0568570586303457,0.03298974037415239,0.043005834180101774,0.09009632272407571,0.07642805603311216,0.35294506882239607,0.0767653866906389,0.07629162851269064,0.11206648071239186,0.14418707072539727,0.14139677336154843,0.10150837001095421,0.0802669089021663,0.2198936050494158,0.03738466248034804,0.2586862060053647,0.21980056979002274,0.18296065660165137,0.15325102001879837,0.04182417392067254,0.2911930907912996,0.07057919034285763,0.028634038638238386,0.025236435211803833,0.05290714633059587,0.03491301777207592,0.049873521481494536,0.24225251844012047,0.11069339415638274,4098.37187450089
Sde-CMat_191 ,Matnog,91.11282989392878,161.91112821594444,164.72112854728138,86.63544789178388,121.56434589681301,177.7485863586543,221.73935440595565,253.29750476577934,129.92251115815148,170.60715110056205,347.30020458531266,300.8850247470119,1462.423351851963,476.84061598585544,536.4616028841207,595.9253881386913,828.5963278009685,706.1528693643112,359.99467509706307,316.6144236154759,706.8206308474307,212.14044962656232,921.6447681767418,621.4547484943773,508.4219622927789,509.52472268187336,138.3779878217992,1214.4118847418777,299.0037596670149,114.26304442382062,112.81207882673743,227.92624646801883,161.31044428185675,188.76595055054287,1043.231596390418,419.21996805745067,0.02237133770302164,0.03975475826415407,0.040444710123086834,0.021271986218581698,0.029848233644708167,0.04364339968688789,0.054444648302995786,0.06219326109226218,0.03190045107508266,0.04188993137700179,0.0852741613903516,0.0738776361817948,0.35907529935304017,0.11708079381526547,0.13171979947057547,0.14632020670826792,0.2034489356800701,0.1733848496298257,0.08839109110387311,0.07773974533109455,0.173548808071917,0.05208778658934962,0.2262955324196211,0.15258854391746307,0.124835102008423,0.12510586766347584,0.03397656180616957,0.29817994255860397,0.07341572081309741,0.02805551267320461,0.027699250647257184,0.05596374338338887,0.039607269670529,0.046348542038638516,0.2561492862474196,0.10293294026956902,4072.748402596524
Sde-AMat_003 ,Matnog,86.72682261192321,179.5567697438334,148.4532040809157,95.3440376911425,108.879897118706,168.09614903774565,218.91150238525609,226.21871358738204,126.13142294606843,180.22451334410644,369.92244813171317,312.0883838537571,1471.362481019718,470.9774797398703,501.6739503885466,848.4429575472061,842.6943459382234,954.5373724160884,534.5134277578161,356.5566129250165,748.5139965272595,247.1178968756614,716.148653988465,633.6400326944629,517.1308879641209,282.9603905500556,150.34091494653057,1223.2611497089981,297.58918561542214,106.82164097616192,120.881215678864,246.32542799737539,154.69145844822847,200.33432512617506,1037.5067443292744,433.8959344147972,0.020040574539788577,0.041491440823063615,0.03430412198273042,0.022031814803406193,0.02515964067836097,0.0388431548993381,0.05058541462771967,0.05227394311710596,0.02914607162159275,0.04164574101522699,0.0854805718975512,0.07211644945889564,0.3399980373761559,0.10883206607860908,0.11592531462174958,0.19605565869244523,0.1947272867311476,0.22057163847126374,0.12351376274248203,0.08239203471056207,0.17296437353185473,0.05710326382661256,0.16548548706835675,0.1464196418613134,0.11949705748411947,0.06538563996516655,0.0347403285584193,0.2826675244643443,0.06876601813544284,0.024684025010631414,0.02793286944354726,0.05692014249058923,0.03574563912680605,0.04629265612017699,0.23974395255206404,0.10026337359389778,4327.56168939846
Sde-CMat_198 ,Matnog,90.47895198431513,155.89007666134495,159.1721031202704,92.02597103437705,133.1545190655202,183.44667631647079,227.78579385677241,272.883629513388,132.44766252844934,165.91053603891467,341.284528487258,327.7965649094115,1546.5771842941979,488.8933692872097,550.1928167895778,605.6937243300775,867.136359453852,716.3869255334018,376.41266239668397,323.2443620646152,562.4386496132357,246.31465515880302,989.892266584521,480.35859337666676,355.4617379617109,320.3000787162565,187.1080466866402,1059.807691004991,487.5928504644939,114.65450196568843,122.50766925152084,449.05617289890375,159.18660720311868,195.702617662718,1121.9921060079566,424.6678052379765,0.021528185521357705,0.037091836473591,0.0378727481988506,0.021896276799874957,0.03168223245939688,0.04364853918403102,0.05419840439938378,0.06492879584772444,0.03151404595487499,0.03947606290148935,0.08120382126128572,0.07799455130577682,0.36798614281425734,0.11632525491675942,0.13091059050305665,0.14411624560771266,0.2063228188349639,0.17045412551453618,0.08956206334119307,0.07691141909409276,0.1338243130330981,0.05860708459363238,0.23553084881976882,0.11429452583385366,0.08457708751876937,0.07621086855984367,0.04451971042179108,0.25216623411898476,0.11601581487711024,0.02728041533465266,0.029148965296294183,0.10684655809623388,0.037876199239999145,0.04656466689389472,0.2669621351916786,0.10104369132940241,4202.813650716298
Sde-AMat_023 ,Matnog,126.39833798662067,200.48183804330006,191.96072600823845,109.21747803579788,134.2888528023082,231.30915540107787,236.3339034995402,309.2790803417845,185.09997515569796,192.0504112056259,454.8478440788414,401.78102922564665,1875.907900492964,632.3211093923086,663.3042851363617,796.3532441909496,1109.0135449956822,940.375406250339,463.0098265664457,397.97759158872253,920.5430460506235,300.4721646083212,1176.0468367002268,797.7822983184134,636.4453954757236,659.0770063816595,196.5659678732814,1550.2034632635873,342.17237058032606,122.82707888425892,174.69155411035186,310.3172017778745,207.28924873039125,229.98037113416888,1337.0552881770482,539.086896775659,0.02315822918507988,0.03673153007236735,0.03517032390017395,0.020010416494852655,0.024603899701011053,0.04237959548133006,0.043300210972918265,0.056664952552334336,0.0339133228734541,0.03518675568550192,0.08333551520774159,0.07361281251981092,0.34369680631652383,0.11585150092259175,0.12152812212024025,0.1459048531414076,0.20318930021917253,0.1722920532409461,0.0848309230118581,0.07291596094810457,0.16865844262468402,0.05505138249897795,0.21547088838759035,0.14616667907621694,0.11660713714270304,0.12075361596936844,0.03601407903384255,0.2840224615102356,0.06269153776009338,0.022503916493242508,0.032006331026390035,0.05685515326637744,0.03797875831412878,0.04213614061411603,0.24497025269434036,0.09876947834176175,5458.03122408233
Sde-CMat_180 ,Matnog,100.38321900686392,181.46588052890274,160.36543485792072,103.4745157859654,155.51511302796263,197.94292084944587,267.33743392027986,278.9890671190002,153.1796429713818,170.27650322225904,386.19303219800594,350.0941566411099,1703.227741510797,534.369206231843,621.8838268265623,677.9072362618649,937.4809852657547,805.7052002946797,418.0224820632139,352.45061477313385,845.5870682905755,251.899677909302,1072.1562500254147,732.5302155643068,609.8985403795947,588.9298557657272,152.48728992873447,1430.1052192370325,362.43803234513064,131.23108166166276,123.00086266124333,280.54802114377867,170.12843969119325,216.4017115282595,1222.6922000861953,480.54024872142577,0.019917989674123,0.03600637208429407,0.0318196318785902,0.020531363283128132,0.030857233371338978,0.039275738440659326,0.05304496409869639,0.05535687551212608,0.030393830534376564,0.03378618126098169,0.07662823431685492,0.06946551292075642,0.33795362316257466,0.10602927896910115,0.12339388758183374,0.13451002533554757,0.18601452283506836,0.15986763543376023,0.08294381833598144,0.06993308020147837,0.1677809763565361,0.049981812031444375,0.21273672361106927,0.14534829042088496,0.12101577285256028,0.11685517661196357,0.030256454179137804,0.283760784635975,0.07191477875665804,0.026038807634593413,0.024405771568526274,0.05566620241432321,0.033756802566892584,0.042938322742845016,0.2426059938791397,0.09534856330298982,5039.826842428758
Sde-AMat_007 ,Matnog,98.09632555039968,176.00960624821022,163.8599049469088,94.73799992241761,113.40540104615827,179.65152793672533,212.90636771148954,262.2086894968395,150.4455499406014,162.15568673558755,377.8839995802415,327.5257529270331,1532.6056007328207,508.35461316617346,534.7474904744948,636.8759386495066,903.4709314832659,747.6236173589022,384.9243707335767,341.1877266034198,790.4530023247682,259.3741444863193,970.4427600548165,679.1819204462086,549.332731930849,569.023710586826,160.46168252517478,1295.2149071731108,272.03580607273017,98.17319535642108,130.2692028059202,231.02611130571358,154.97974604560426,239.35368003899575,1052.3780003311358,480.25269500846105,0.022403129140224715,0.04019687706521532,0.03742214186753082,0.021636158488505926,0.025899398683702352,0.041028615068128285,0.04862331819111889,0.05988292731177478,0.034358586470802706,0.03703293441804549,0.08630072528324462,0.07479996522197727,0.35001475337227006,0.11609745812486615,0.12212503393265359,0.1454490147292637,0.20633368109246425,0.170741445757498,0.08790859737486792,0.07792007149369677,0.180522772805204,0.059235577091792925,0.22162863241533087,0.15511080754645296,0.12545599506758603,0.12995299875505456,0.0366460596306666,0.29579973222172484,0.06212723320692892,0.022420684580569894,0.02975073487289518,0.052761484972101924,0.03539410110723313,0.05466332580771983,0.24034091097160187,0.10967957347890356,4378.688572315024
